date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-06-01,0,left,1508734030837080066,https://twitter.com/FootyScran/status/1508734030837080066,4.9,56.5,2022,Beef tongue stew,,Kashima Antlers,JPN,0_left.webp,https://scrandle.com/media/o/FPAZmlBX0AIw53L.webp,scrandle,center,918.3543952236051
2025-06-01,0,right,1525053848871653377,https://twitter.com/FootyScran/status/1525053848871653377,8.0,85.2,2022,Pork skewers,Price for 3 skewers,Western Sydney Wanderers,AUS,0_right.webp,https://scrandle.com/media/o/FSoUZBtWQAE4JKG.webp,scrandle,center,1017.7403932273816
2025-06-01,1,left,1495026658285338625,https://twitter.com/FootyScran/status/1495026658285338625,5.0,17.3,2022,Pizza slice,,Arsenal F.C.,ENG,1_left.webp,https://scrandle.com/media/o/FL9m0UmWUAAmTv_.webp,scrandle,center,861.6210264360765
2025-06-01,1,right,1529198246161154048,https://twitter.com/FootyScran/status/1529198246161154048,2.5,83.4,2022,Pork sandwich,,Sport Club Corinthians Paulista,BRA,1_right.webp,https://scrandle.com/media/o/FTjNsr4WYAQ--tE.webp,scrandle,center,930.0151955975762
2025-06-01,2,left,1560300136135331842,https://twitter.com/FootyScran/status/1560300136135331842,2.4,73.1,2022,Grilled sausage with bread,,SK Hranice,CZE,2_left.webp,https://scrandle.com/media/o/FadMs56WYAA10Hz.webp,scrandle,center,856.157012592533
2025-06-01,2,right,1671125612419862529,https://twitter.com/FootyScran/status/1671125612419862529,20.0,34.8,2023,Nacho sharer,,Arsenal F.C.,ENG,2_right.webp,https://scrandle.com/media/o/FzEH4wrX0AAZB-h.webp,scrandle,center,1012.5636212870745
2025-06-01,3,left,1758794007520387346,https://x.com/FootyScran/status/1758794007520387346,8.0,73.0,2024,Pepperoni pizza,,Sydney FC,AUS,3_left.webp,https://scrandle.com/media/o/GGh90zhW4AQBVLR.webp,scrandle,center,1003.2953831308647
2025-06-01,3,right,1692947923334574160,https://twitter.com/FootyScran/status/1692947923334574160,5.0,83.7,2023,Yorkshire pudding wrap,"Filled with sausage and stuffing, with a gravy dip",Derby County F.C.,ENG,3_right.webp,https://scrandle.com/media/o/F36PKExWAAEVnsD.webp,scrandle,center,926.7175961146809
2025-06-01,4,left,1521582969177190402,https://twitter.com/FootyScran/status/1521582969177190402,0.0,93.7,2022,Sri Lankan food platter,Free for fans,AS Velasca,ITA,4_left.webp,https://scrandle.com/media/o/FR2_o7PXwAIkq09.webp,scrandle,center,1095.550168135646
2025-06-01,4,right,1659951419200339974,https://twitter.com/FootyScran/status/1659951419200339974,9.5,89.4,2023,The German trio,"Currywurst, bratwurst, pretzel",Arminia Bielefeld,GER,4_right.webp,https://scrandle.com/media/o/FwlVBEaWwAQ6Cr_.webp,scrandle,center,1024.1714875753737
2025-06-01,5,left,1698352509134197171,https://twitter.com/FootyScran/status/1698352509134197171,11.4,56.9,2023,Unidentified food,We're at the cricket today,Edgbaston,ENG,5_left.webp,https://scrandle.com/media/o/F5HCmdjWMAAvxU8.webp,scrandle,center,965.8301443537347
2025-06-01,5,right,1649736685205217280,https://twitter.com/FootyScran/status/1649736685205217280,3.5,91.6,2023,Hähnchenschnitzel,Fried chicken breast,SC Preußen Münster,GER,5_right.webp,https://scrandle.com/media/o/FuUKxCzXwAAcP0x.webp,scrandle,center,1085.8820245579393
2025-06-01,6,left,1560217246781382664,https://twitter.com/FootyScran/status/1560217246781382664,2.5,89.3,2022,Chicken teriyaki skewer,,Chungnam Asan FC,KOR,6_left.webp,https://scrandle.com/media/o/FacBTwOXkAM0qRk.webp,scrandle,center,1095.353222276344
2025-06-01,6,right,1649497868925911040,https://twitter.com/FootyScran/status/1649497868925911040,2.95,83.9,2023,Biscoff doughnut,,Tottenham Hotspur F.C.,ENG,6_right.webp,https://scrandle.com/media/o/FuQxkY5X0AUna7O.webp,scrandle,center,1028.663019080229
2025-06-01,7,left,1683783170590662656,https://twitter.com/FootyScran/status/1683783170590662656,9.5,89.9,2023,Double sausage,,Waikato Stadium,NZL,7_left.webp,https://scrandle.com/media/o/F13_3j5XwAA_I8t.webp,scrandle,center,1038.454164056794
2025-06-01,7,right,1624786741084184577,https://twitter.com/FootyScran/status/1624786741084184577,5.5,91.2,2023,Katsu chicken curry,,Super Cup Final,JPN,7_right.webp,https://scrandle.com/media/o/Foxm7XTXgAEnonq.webp,scrandle,center,1135.5719043014972
2025-06-01,8,left,1495116447114498048,https://twitter.com/FootyScran/status/1495116447114498048,17.5,82.8,2022,Pepperoni pizza,With a 4-pint jug,Skelmersdale United,ENG,8_left.webp,https://scrandle.com/media/o/FL-4e8bWQAAGmvl.webp,scrandle,center,930.0228993899688
2025-06-01,8,right,1842558460501819490,https://x.com/FootyScran/status/1842558460501819490,6.0,10.0,2024,Pork rib burger,,Notts County F.C.,ENG,8_right.webp,https://scrandle.com/media/o/GZIVJyAX0AAMczK.webp,scrandle,center,700.623309155412
2025-06-01,9,left,1629472899617771520,https://twitter.com/FootyScran/status/1629472899617771520,3.7,82.5,2023,Sausage,"With gherkin, bread roll, mustard, ketchup and a pint",Ruch Chorzów,POL,9_left.webp,https://scrandle.com/media/o/Fp0M9sgXsAIVmp5.webp,scrandle,center,953.3730599804752
2025-06-01,9,right,1504504830450089990,https://twitter.com/FootyScran/status/1504504830450089990,5.0,62.2,2022,Bombay sandwich,Chicken Kadai pie and a vegetable samosa in a bun,Rochdale A.F.C.,ENG,9_right.webp,https://scrandle.com/media/o/FOETKsfXMAICvWi.webp,scrandle,center,867.7438615725221
