date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-11-09,0,left,1703374865305145600,https://twitter.com/FootyScran/status/1703374865305145600,5.0,92.3,2023,Yorkshire pudding wrap,"Filled with sausages and stuffing, with a pot of gravy",Derby County,ENG,0_left.webp,https://scrandle.com/media/o/F6OaaRrXYAAeYrv.webp,scrandle,center,337.7189238038019
2025-11-09,0,right,1621600074634592257,https://twitter.com/FootyScran/status/1621600074634592257,4.9,76.0,2023,Sausage and chips,In a roll,Royal Antwerp,BEL,0_right.webp,https://scrandle.com/media/o/FoEUq6gWIAAPnVM.webp,scrandle,center,196.2142757480208
2025-11-09,1,left,1951693681355894891,https://x.com/FootyScran/status/1951693681355894891,10.0,56.16,2025,Honey sriracha burger,,Spennymoor Town,ENG,1_left.webp,https://scrandle.com/media/o/GxWgP0zWIAEgb2V.webp,scrandle,bottom,487.6930260627444
2025-11-09,1,right,1872310737378685328,https://x.com/mightyquinn89/status/1872310737378685328,3.8,23.08,2024,Hot dog,,Carlisle United,ENG,1_right.webp,https://scrandle.com/media/o/GfvIr8FXoAAzF2F.webp,scrandle,center,194.72703691266906
2025-11-09,2,left,1741548366796832957,https://twitter.com/FootyScran/status/1741548366796832957,6.5,65.0,2023,Hot dog,Most viewed scran of 2023,Everton,ENG,2_left.webp,https://scrandle.com/media/o/GCs5AgYW8AAY3ae.webp,scrandle,center,201.66219523172285
2025-11-09,2,right,1685641874453729280,https://twitter.com/FootyScran/status/1685641874453729280,6.8,85.9,2023,Hot dog,,RWD Molenbeek,BEL,2_right.webp,https://scrandle.com/media/o/F2SaWYkWwAAxktk.webp,scrandle,center,337.1381925376912
2025-11-09,3,left,1774791893726994555,https://x.com/rollmeinflour/status/1774791893726994555,4.5,29.27,2024,Hot pork pie,With mushy peas and mint sauce,Guiseley,ENG,3_left.webp,https://scrandle.com/media/o/GKFT0VKWYAAMyEY.webp,scrandle,center,310.36582163333964
2025-11-09,3,right,1912571138019836202,https://x.com/SportScran/status/1912571138019836202,5.6,21.37,2025,Sausage and chips,,Grenoble Foot 38,FRA,3_right.webp,https://scrandle.com/media/o/GorRT0bXEAE_SUH.webp,scrandle,center,144.3133127186108
2025-11-09,4,left,1709271820770128050,https://x.com/FootyScran/status/1709271820770128050,10.5,76.47,2023,German dog,"Crispy onions, sauerkraut, homemade wedges, mustard",Charlton Athletic,ENG,4_left.webp,https://scrandle.com/media/o/F7iNqKDXMAEq6pu.webp,scrandle,center,481.2300414006243
2025-11-09,4,right,1457746876837605382,https://x.com/FootyScran/status/1457746876837605382,7.0,88.11,2021,Streetwise Burger,,Tilbury FC,ENG,4_right.webp,https://scrandle.com/media/o/FDr1DTSWUAENRs0.webp,scrandle,center,608.5321107809615
2025-11-09,5,left,1457379779183849476,https://x.com/FootyScran/status/1457379779183849476,,73.43,2021,Chinese box,,Reading City FC,ENG,5_left.webp,https://scrandle.com/media/o/FDmnLvpXsAA0KOD.webp,scrandle,center,620.6081223371269
2025-11-09,5,right,1549693092609007617,https://x.com/FootyScran/status/1549693092609007617,10.0,55.1,2022,Cheeseburger and cheesy chips,,Bishop's Stortford FC,ENG,5_right.webp,https://scrandle.com/media/o/FYGdp0tX0AAIfr3.webp,scrandle,center,454.631878486253
2025-11-09,6,left,1510671249462251520,https://twitter.com/FootyScran/status/1510671249462251520,2.0,20.5,2022,Sausage water,,Bodø/Glimt,NOR,6_left.webp,https://scrandle.com/media/o/FPb7fnCXMA8EP8x.webp,scrandle,center,114.51572613100112
2025-11-09,6,right,1822712816572207347,https://x.com/FootyScran/status/1822712816572207347,7.5,45.7,2024,Masala potatoes,,Chelsea FC,ENG,6_right.webp,https://scrandle.com/media/o/GUuTpG1WAAASZQr.webp,scrandle,center,273.50182836416747
2025-11-09,7,left,1865765414443143241,https://x.com/SportScran/status/1865765414443143241,7.95,72.62,2024,Loaded fries,,Leeds United,ENG,7_left.webp,https://scrandle.com/media/o/GeSHwUbWoAAmXfm.webp,scrandle,center,564.4353687517957
2025-11-09,7,right,1779959069882679633,https://x.com/FootyScran/status/1779959069882679633,13.6,38.66,2024,Chicken quesadilla,,Sporting Kansas City,USA,7_right.webp,https://scrandle.com/media/o/GLOvVqfXYAAG-vb.webp,scrandle,bottom,334.3905593869674
2025-11-09,8,left,1845092923957760377,https://x.com/geedub1977/status/1845092923957760377,6.0,73.82,2024,Chicken tinga burrito,,Taunton Town FC,ENG,8_left.webp,https://scrandle.com/media/o/GZsWO3UWgAYonXV.webp,scrandle,center,523.5712002844049
2025-11-09,8,right,1583832204777357312,https://x.com/FootyScran/status/1583832204777357312,4.5,55.03,2022,The big dog,,Kidderminster Harriers,ENG,8_right.webp,https://scrandle.com/media/o/Ffrm_Z1XwAMACg9.webp,scrandle,center,424.6701603951369
2025-11-09,9,left,1608930690879598595,https://twitter.com/FootyScran/status/1608930690879598595,10.0,43.7,2022,Fried chicken in a cone,,Minnesota United,USA,9_left.webp,https://scrandle.com/media/o/FlQR7r0XEAAjlN5.webp,scrandle,center,278.68264803638647
2025-11-09,9,right,1767248291345924109,https://x.com/FootyScran/status/1767248291345924109,8.5,12.7,2024,Bacon cheeseburger,,Real Madrid,ITA,9_right.webp,https://scrandle.com/media/o/GIaG8LrWEAA7pea.webp,scrandle,center,177.41471420500153
