date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-04-14,0,left,100182,,24.25,35.52,2025,Hotdog and Burger,,Oracle Park,USA,0_left.webp,https://scrandle.com/media/o/PXL_20250322_212207796.webp,scrandle,top right,350.363104792427
2025-04-14,0,right,1834959546114101508,https://x.com/Garethbowz/status/1834959546114101508,13.75,56.0,2024,Breakfast bowl,,Anfield,ENG,0_right.webp,https://scrandle.com/media/o/GXcV-t1WAAALtIj.webp,scrandle,center,430.4192888096899
2025-04-14,1,left,1516387385197711368,https://twitter.com/FootyScran/status/1516387385197711368,5.0,32.9,2022,Nachos and dips,,Barcelona,ESP,1_left.webp,https://scrandle.com/media/o/FQtKSYKWUAs8Ig_.webp,scrandle,center,271.1181350584048
2025-04-14,1,right,1485236174931300358,https://twitter.com/FootyScran/status/1485236174931300358,4.5,73.0,2022,Loaded messy fries,,Cambridge United,ENG,1_right.webp,https://scrandle.com/media/o/FJyebAGXwAIajzW.webp,scrandle,center,386.3967849658653
2025-04-14,2,left,1492490193634484228,https://twitter.com/FootyScran/status/1492490193634484228,7.0,82.3,2022,Pulled pork and beef brisket roll,,Wimbledon,ENG,2_left.webp,https://scrandle.com/media/o/FLZj6twXIAIgqy8.webp,scrandle,center,596.6828598294941
2025-04-14,2,right,1690330872250064896,https://twitter.com/FootyScran/status/1690330872250064896,13.4,70.2,2023,Mixed doner kebab,With a pint,Stade Lausanne Ouchy,SUI,2_right.webp,https://scrandle.com/media/o/F3VC9_4W0AA2ict.webp,scrandle,center,459.1903088022459
2025-04-14,3,left,1918658253891715081,https://x.com/FootyScran/status/1918658253891715081,7.05,71.44,2025,Meat buns,With beer,Vissel Kobe,JPN,3_left.webp,https://scrandle.com/media/o/GqAM0UzbUAAQLtu.webp,scrandle,center,545.7972660815811
2025-04-14,3,right,1923084277186519269,https://x.com/SportScran/status/1923084277186519269,6.5,83.08,2025,Double bacon cheeseburger,,Avro FC,ENG,3_right.webp,https://scrandle.com/media/o/GrAq9LAWoAA29st.webp,scrandle,center,548.1067626493212
2025-04-14,4,left,1705945020962947499,https://twitter.com/FootyScran/status/1705945020962947499,4.3,24.6,2023,Matjes herring sandwich,,Hamburger SV,GER,4_left.webp,https://scrandle.com/media/o/F6y79B-WkAAsZTC.webp,scrandle,center,164.10499555702802
2025-04-14,4,right,1517812740206825475,https://twitter.com/FootyScran/status/1517812740206825475,19.95,18.6,2022,Pizza,,Arsenal,ENG,4_right.webp,https://scrandle.com/media/o/FRBao9tX0AAy42N.webp,scrandle,center,331.0474782374632
2025-04-14,5,left,1534609441055711233,https://twitter.com/FootyScran/status/1534609441055711233,0.0,27.4,2022,Bovril ice lolly,One-off handouts,Wembley,ENG,5_left.webp,https://scrandle.com/media/o/FUwHJrQWUAM_Q0H.webp,scrandle,center,140.13430590288326
2025-04-14,5,right,1599830073154359296,https://twitter.com/FootyScran/status/1599830073154359296,2.0,21.8,2022,Hot dog,,Evesham United,ENG,5_right.webp,https://scrandle.com/media/o/FjO8961XoAEfeFV.webp,scrandle,center,247.51338395534341
2025-04-14,6,left,100022,,9.0,29.53,2025,Jalapeño cheese sausage,With salsa verde,Unknown Location,USA,6_left.webp,https://scrandle.com/media/o/IMG_5727.webp,scrandle,bottom,281.2436575144578
2025-04-14,6,right,1860353976299860138,https://x.com/SportScran/status/1860353976299860138,0.0,69.64,2024,A free cake,For travelling fans,Plymouth Argyle F.C.,ENG,6_right.webp,https://scrandle.com/media/o/GdFOFE_W0AEbGE1.webp,scrandle,center,554.1329130791319
2025-04-14,7,left,1514916077100281860,https://x.com/FootyScran/status/1514916077100281860,,47.26,2022,Cheeseburger,,Leeds United,ENG,7_left.webp,https://scrandle.com/media/o/FQYQJBKWYAQr1dK.webp,scrandle,center,424.4991351254334
2025-04-14,7,right,1782112553293799611,https://x.com/FootyScran/status/1782112553293799611,4.5,33.22,2024,Nachos,,Rangers v Hearts,SCO,7_right.webp,https://scrandle.com/media/o/GLtV61qW8AEtv1N.webp,scrandle,center,202.86958743897983
2025-04-14,8,left,100170,,5.6,45.0,2025,Bratwurst,In a bun with mustard,Vienna,AUT,8_left.webp,https://scrandle.com/media/o/3bratwurstbun.webp,scrandle,center,374.2954487104764
2025-04-14,8,right,1598746818002579456,https://x.com/FootyScran/status/1598746818002579456,7.8,39.85,2022,Chicken shawarma,,Qatar World Cup,QAT,8_right.webp,https://scrandle.com/media/o/Fi_jwPqXgAA6PnL.webp,scrandle,bottom,306.811344887405
2025-04-14,9,left,1650475455961604097,https://twitter.com/FootyScran/status/1650475455961604097,3.0,33.4,2023,Pølse med lompe,,Lillestrøm,NOR,9_left.webp,https://scrandle.com/media/o/FueqrWPXgAEIrMC.webp,scrandle,center,196.15179996306105
2025-04-14,9,right,1665858592040267776,https://twitter.com/FootyScran/status/1665858592040267776,16.0,72.3,2023,3 birra tacos with sauce,From a tailgate,Philadelphia Union,USA,9_right.webp,https://scrandle.com/media/o/Fx5RjNnX0AMpsh8.webp,scrandle,center,470.1944211474831
