date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-04-03,0,left,1836654683550622011,https://x.com/PlekEnjoyer/status/1836654683550622011,0.5,29.95,2024,Ice cream sandwich,,Bali United,IDN,0_left.webp,https://scrandle.com/media/o/GX0brLhakAAmUDZ.webp,scrandle,bottom,282.65835618190073
2025-04-03,0,right,1840407211719164231,https://x.com/FootyScran/status/1840407211719164231,12.35,17.92,2024,6 oysters,,Baltimore Orioles,USA,0_right.webp,https://scrandle.com/media/o/GYpoSTTXQAAsfY0_r2UDs8M.webp,scrandle,bottom,286.1367939437297
2025-04-03,1,left,1865409748142526796,https://x.com/FootyScran/status/1865409748142526796,8.0,38.65,2024,Meat and potato pie,With a drink,Stockport,ENG,1_left.webp,https://scrandle.com/media/o/GeM-o0aW8AA9tv0.jpg,scrandle,center,359.1518725374438
2025-04-03,1,right,1836390892795469943,https://x.com/FootyScran/status/1836390892795469943,0.5,28.24,2024,Ice cream sandwich,,Bali United,IDN,1_right.webp,https://scrandle.com/media/o/GXwryGoWgAA4FnC_rqzmuwT.webp,scrandle,center,278.98186466217663
2025-04-03,2,left,1564298844699066370,https://twitter.com/FootyScran/status/1564298844699066370,6.5,71.7,2022,Curry goat and rice,,Luton Town,ENG,2_left.webp,https://scrandle.com/media/o/FbWBgZ4X0AIK98u.webp,scrandle,center,374.6677331931388
2025-04-03,2,right,1500769198099910660,https://twitter.com/FootyScran/status/1500769198099910660,10.0,91.6,2022,Angus beef cheeseburger,With waffle fries,Melbourne City,AUS,2_right.webp,https://scrandle.com/media/o/FNPNoIzXEAEiVfP.webp,scrandle,center,659.7772024255153
2025-04-03,3,left,1585329380716609536,https://x.com/FootyScran/status/1585329380716609536,2.95,67.08,2022,Kinder bueno doughnut,,Tottenham Hotspurs,ENG,3_left.webp,https://scrandle.com/media/o/FgA4qitX0AA0bBR.webp,scrandle,center,520.192371482461
2025-04-03,3,right,1469402106973065223,https://x.com/FootyScran/status/1469402106973065223,7.5,82.84,2021,Korean chicken and chips,,Tottenham Hotspurs,ENG,3_right.webp,https://scrandle.com/media/o/FGRdbU6WQAQGvR8.webp,scrandle,center,631.6116787933007
2025-04-03,4,left,1506713174090960903,https://x.com/FootyScran/status/1506713174090960903,28.0,49.36,2022,Chicken and chips,With cheese sticks and a vodka mule,DC United,USA,4_left.webp,https://scrandle.com/media/o/FOjrpSTXEAM2rq3.webp,scrandle,center,385.69159211814696
2025-04-03,4,right,1794558929894015486,https://x.com/CRForeignLegion/status/1794558929894015486,0.0,68.7,2024,Chicken Corner Kick Fries,Free for season ticket holders,Colorado Rapids,USA,4_right.webp,https://scrandle.com/media/o/GOeNbPKWkAAWwsJ.webp,scrandle,center,577.2387974569712
2025-04-03,5,left,1499434930467704839,https://twitter.com/FootyScran/status/1499434930467704839,5.0,18.6,2022,Burger,,Liverpool,ENG,5_left.webp,https://scrandle.com/media/o/FM8QHqOWUAUuEJl.webp,scrandle,center,171.09539470966314
2025-04-03,5,right,1963576539410289133,https://x.com/FootyScran/status/1963576539410289133,14.0,82.6,2025,Cheesy brisket chips,,Aston Villa,ENG,5_right.webp,https://scrandle.com/media/o/G0AGc3vWUAAM9WH.webp,scrandle,center,544.6022014146519
2025-04-03,6,left,1653108738922799106,https://twitter.com/FootyScran/status/1653108738922799106,6.0,63.4,2023,Jerk chicken with rice,,Luton Town,ENG,6_left.webp,https://scrandle.com/media/o/FvEFooWWYA0Wu0e.webp,scrandle,center,362.8226773972647
2025-04-03,6,right,1737157096318161136,https://twitter.com/FootyScran/status/1737157096318161136,7.0,85.4,2023,The Animal burger,"Beef patty, sausage, bacon, egg, cheese and onions",Hashtag United,ENG,6_right.webp,https://scrandle.com/media/o/GBufK5-WsAAgUbK.webp,scrandle,center,532.1722976475728
2025-04-03,7,left,1489298984816492547,https://twitter.com/FootyScran/status/1489298984816492547,4.5,81.9,2022,Cottage pie,,Kidderminster Harriers,ENG,7_left.webp,https://scrandle.com/media/o/FKsNVbSXMAAsUmS.webp,scrandle,center,373.99306521727414
2025-04-03,7,right,1641886453557874695,https://twitter.com/FootyScran/status/1641886453557874695,5.5,76.6,2023,Steak and ale pie,"With mash, gravy and peas",Stockport County,ENG,7_right.webp,https://scrandle.com/media/o/FsknBoiWcAgSaJx.webp,scrandle,center,338.063142044749
2025-04-03,8,left,1683192459994562561,https://twitter.com/FootyScran/status/1683192459994562561,5.5,91.6,2023,Double cheeseburger with bacon,,Tonbridge Angels,ENG,8_left.webp,https://scrandle.com/media/o/F1vmnpBWYAIwNyv.webp,scrandle,center,515.218867164354
2025-04-03,8,right,1500453504896356358,https://twitter.com/FootyScran/status/1500453504896356358,6.0,62.9,2022,Mac and cheese balls,,Capital Girls League,ENG,8_right.webp,https://scrandle.com/media/o/FNKugklXEAQuD71.webp,scrandle,center,287.626095776174
2025-04-03,9,left,1816174334073004304,https://x.com/Bapovm/status/1816174334073004304,6.9,25.53,2024,Cheeseburger,,Olympics 2024,FRA,9_left.webp,https://scrandle.com/media/o/GTRY7Z1WYAE8-2M.webp,scrandle,center,240.71273042688352
2025-04-03,9,right,1640036918745260033,https://x.com/FootyScran/status/1640036918745260033,3.5,14.55,2023,Pie and mushy peas,,Thackley AFC,ENG,9_right.webp,https://scrandle.com/media/o/FsKU4kYWAAA3MRL.webp,scrandle,center,181.19520247625167
