date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-01-25,0,left,1897668556633886983,https://x.com/SportScran/status/1897668556633886983,0.0,15.15,2025,The Mark Light Shake special,"Philly cheesesteak milkshake, vanilla ice cream, vanilla syrup, mini cheesesteak sandwich (no price data)",University of Miami,USA,0_left.webp,https://scrandle.com/media/o/GlXffnOXAAEatp1.webp,scrandle,center,210.245762863391
2026-01-25,0,right,1908874738950164787,https://x.com/SportScran/status/1908874738950164787,3.0,25.31,2025,Fish sandwich,,Dynamo Dresden,GER,0_right.webp,https://scrandle.com/media/o/Gn2vdQtWsAEeKLs.webp,scrandle,center,309.99029856472737
2026-01-25,1,left,1577665492965359616,https://x.com/FootyScran/status/1577665492965359616,7.0,77.73,2022,Smash burger,With bacon and cheese,Cheltenham Town,ENG,1_left.webp,https://scrandle.com/media/o/FeT-ZcwXEAQoYSd.webp,scrandle,center,637.828180486202
2026-01-25,1,right,1520548427242868737,https://x.com/FootyScran/status/1520548427242868737,12.5,83.16,2022,Korean fried chicken,With waffle fries,LA FC,USA,1_right.webp,https://scrandle.com/media/o/FRoSu63WQAIv_D-.webp,scrandle,center,502.34314775836947
2026-01-25,2,left,1870496727142379600,https://x.com/lewis01329854/status/1870496727142379600,,57.51,2024,Shredded chicken loaded fries,,Bristol Rovers,ENG,2_left.webp,https://scrandle.com/media/o/GfVW22jXgAAUQl9.webp,scrandle,center,541.3687328149074
2026-01-25,2,right,1513219986449334279,https://x.com/FootyScran/status/1513219986449334279,3.5,28.77,2022,Curry sauce n chips,,Shrewsbury Town,ENG,2_right.webp,https://scrandle.com/media/o/FQAJhWRXMAY04jL.webp,scrandle,center,368.2076615764238
2026-01-25,3,left,1759642486467633212,https://x.com/FootyScran/status/1759642486467633212,5.99,79.8,2024,Mitraillette,"Burger, fried onions, fries and sauce on a roll",RSC Anderlecht,BEL,3_left.webp,https://scrandle.com/media/o/GGuBg2fWsAIaBQq.webp,scrandle,center,425.0359348423322
2026-01-25,3,right,1645498130404904963,https://twitter.com/FootyScran/status/1645498130404904963,3.5,60.2,2023,Ice cream,,Barcelona,ESP,3_right.webp,https://scrandle.com/media/o/FtX704UWcAIkAa8.webp,scrandle,center,443.38607921286865
2026-01-25,4,left,1487487601187729411,https://twitter.com/FootyScran/status/1487487601187729411,6.0,85.4,2022,Double cheese burger with bacon,,Badshot Lea FC,ENG,4_left.webp,https://scrandle.com/media/o/FKSeFprX0AoEdGR.webp,scrandle,center,648.8848173125797
2026-01-25,4,right,1493631542102474756,https://twitter.com/FootyScran/status/1493631542102474756,5.0,69.8,2022,Katsu dirty fries,"Fries, sausage, katsu curry, cheese and fried onions",AFC Sudbury,ENG,4_right.webp,https://scrandle.com/media/o/FLpx9_iXoAQQgG-.webp,scrandle,center,444.383742813794
2026-01-25,5,left,1896984513131245827,https://x.com/FootyScran/status/1896984513131245827,4.0,41.4,2025,Sausage and a pint,,KS Cracovia,POL,5_left.webp,https://scrandle.com/media/o/GlNxW_gXIAA-dly.webp,scrandle,center,351.9650938644562
2026-01-25,5,right,1457714212776681474,https://x.com/FootyScran/status/1457714212776681474,4.0,11.69,2021,Cheesy chips,Beer not included,Birmingham City,ENG,5_right.webp,https://scrandle.com/media/o/FDrXWWcWEAIkwUV.webp,scrandle,center,269.91668803808153
2026-01-25,6,left,1698763795655536862,https://twitter.com/FootyScran/status/1698763795655536862,7.5,93.5,2023,Chilli chicken loaded fries,,Doncaster Rovers,ENG,6_left.webp,https://scrandle.com/media/o/F5M4qqLXwAAZeS4.webp,scrandle,center,530.8384998217393
2026-01-25,6,right,1624150882467164162,https://twitter.com/FootyScran/status/1624150882467164162,9.0,73.2,2023,Halloumi gyros,,Birmingham City,ENG,6_right.webp,https://scrandle.com/media/o/FooknlnXEAAOc7n.webp,scrandle,center,490.73784687902906
2026-01-25,7,left,1650475455961604097,https://twitter.com/FootyScran/status/1650475455961604097,3.0,33.4,2023,Pølse med lompe,,Lillestrøm,NOR,7_left.webp,https://scrandle.com/media/o/FueqrWPXgAEIrMC.webp,scrandle,center,196.15179996306105
2026-01-25,7,right,1683464953968164866,https://twitter.com/FootyScran/status/1683464953968164866,26.0,16.4,2023,Pepperoni pizza,With a pint of modelo,Dignity Health Sports Park,USA,7_right.webp,https://scrandle.com/media/o/F1zec8oWYAUZU9Z.webp,scrandle,center,305.2636285772402
2026-01-25,8,left,1848088193184260350,https://x.com/NikhilKalhan92/status/1848088193184260350,8.5,32.08,2024,Fried chicken,,Old Trafford,ENG,8_left.webp,https://scrandle.com/media/o/GaW6amUWwAA4mSX.webp,scrandle,center,274.6041818621405
2026-01-25,8,right,1842919261024784415,https://x.com/CraigLe64586126/status/1842919261024784415,,54.85,2024,Doner and chili pie,,Aberdeen FC,SCO,8_right.webp,https://scrandle.com/media/o/GZNdTCMXkAA1b4Y.webp,scrandle,center,398.27993023904855
2026-01-25,9,left,1690758370012110848,https://twitter.com/FootyScran/status/1690758370012110848,3.2,58.2,2023,"Gammon, bread and a pint",,Bohemians 1905,CZE,9_left.webp,https://scrandle.com/media/o/F3bHxmRXEAIrJwF.webp,scrandle,center,182.8522036094119
2026-01-25,9,right,1492574262821072905,https://twitter.com/FootyScran/status/1492574262821072905,6.0,81.9,2022,Hog roast roll and crackling,,Norwich City,ENG,9_right.webp,https://scrandle.com/media/o/FLawX66WUAYPqig.webp,scrandle,center,468.7736937003221
