date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-12-19,0,left,1769870310784872917,https://x.com/n4rcissy/status/1769870310784872917,8.95,30.93,2024,Poutine,,Ottawa Senators,CAN,0_left.webp,https://scrandle.com/media/o/GI_Xqd-W8AAY2IZ.webp,scrandle,center,310.62108897846963
2025-12-19,0,right,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,0_right.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,1,left,1843024490852454726,https://x.com/SportScran/status/1843024490852454726,4.6,23.69,2024,M&M's,,San Francisco 49ers vs Arizona Cardinals,USA,1_left.webp,https://scrandle.com/media/o/GZO9ARgWQAAPO88.webp,scrandle,center,199.16080039024885
2025-12-19,1,right,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,1_right.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,2,left,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,2_left.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,2,right,1487873755443568646,https://x.com/FootyScran/status/1487873755443568646,5.0,32.11,2022,Fish fingers and mushy peas hot dog,With chips,Grimsby Town,ENG,2_right.webp,https://scrandle.com/media/o/FKX9SyVX0AkYsF5.webp,scrandle,center,256.0402080876568
2025-12-19,3,left,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,3_left.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,3,right,1895841175153885250,https://x.com/Jessif28/status/1895841175153885250,,30.52,2025,"Pie, mash and gravy",,Stockport Town FC,ENG,3_right.webp,https://scrandle.com/media/o/Gk9hf2cWUAAnRtD.webp,scrandle,center,462.1443445934047
2025-12-19,4,left,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,4_left.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,4,right,1908932277645508853,https://x.com/FootyScran/status/1908932277645508853,3.0,21.69,2025,Fish sandwich,,Dynamo Dresden,GER,4_right.webp,https://scrandle.com/media/o/Gn2vdQtWsAEeKLs_gyX7GZl.webp,scrandle,center,130.12258266625017
2025-12-19,5,left,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,5_left.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,5,right,1852725318991192533,https://x.com/RichardJTudor/status/1852725318991192533,8.0,23.7,2024,"Mushroom, spinach and truffle pie",,Dulwich Hamlets,ENG,5_right.webp,https://scrandle.com/media/o/GbYzss-XMAAfY3c.webp,scrandle,center,317.44886829187834
2025-12-19,6,left,1947742146896748763,https://x.com/TChestikov/status/1947742146896748763,,20.82,2025,Bovril,"""strong enough to melt the cutlery""",Dagenham & Redbridge,ENG,6_left.webp,https://scrandle.com/media/o/GwfFKCRXYAA2PHZ.webp,scrandle,center,172.3724641259685
2025-12-19,6,right,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,6_right.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,7,left,100086,,3.8,31.08,2025,Salted pretzel,With cheese,University of Toledo,USA,7_left.webp,https://scrandle.com/media/o/Pretzel_with_Cheese.webp,scrandle,center,217.29937387828002
2025-12-19,7,right,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,7_right.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,8,left,1573720723843170305,https://x.com/FootyScran/status/1573720723843170305,4.2,20.6,2022,Cheeseburger,,Peterborough United,ENG,8_left.webp,https://scrandle.com/media/o/Fdb6pP-XEAY86_d.webp,scrandle,center,234.60783694978022
2025-12-19,8,right,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,8_right.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,9,left,1489703437906456578,https://x.com/FootyScran/status/1489703437906456578,0.0,27.69,2022,Nothing,Free for fans,Manchester United,ENG,9_left.webp,https://scrandle.com/media/o/FKx9YKeWYAY9Ho5.webp,scrandle,center,153.6529391750372
2025-12-19,9,right,1915883006780117340,https://x.com/DermotMeagher/status/1915883006780117340,11.25,32.18,2025,Chicken burger,With chips,Bohemian FC,IRL,9_right.webp,https://scrandle.com/media/o/GpaVcCUWYAAZ4tw.webp,scrandle,center,361.5688212847828
