date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-01-28,0,left,1827322471785128405,https://x.com/LeeWarner19/status/1827322471785128405,1.0,59.24,2024,Camden Helles,Price for one pint,Craven Cottage,ENG,0_left.webp,https://scrandle.com/media/o/GVv0BVRXEAEh-gk.webp,scrandle,center,412.56848425608956
2026-01-28,0,right,1598746818002579456,https://x.com/FootyScran/status/1598746818002579456,7.8,46.58,2022,Chicken shawarma,,Qatar World Cup,QAT,0_right.webp,https://scrandle.com/media/o/Fi_jwPqXgAA6PnL.webp,scrandle,bottom,306.811344887405
2026-01-28,1,left,1698262865667399862,https://x.com/FootyScran/status/1698262865667399862,3.2,29.83,2023,Doner pie,,Rangers FC,SCO,1_left.webp,https://scrandle.com/media/o/F5FxEutXYAA_8jP.webp,scrandle,center,183.92050973399608
2026-01-28,1,right,1898399852196774030,https://x.com/KevParr/status/1898399852196774030,6.0,24.69,2025,"Pie, peas and gravy",,Rochdale,ENG,1_right.webp,https://scrandle.com/media/o/Glh4mhZXoAA-Up-.webp,scrandle,center,253.50475608118825
2026-01-28,2,left,1492889176932593665,https://twitter.com/FootyScran/status/1492889176932593665,11.0,74.0,2022,Jalapeno fried chicken,,Tottenham,ENG,2_left.webp,https://scrandle.com/media/o/FLfOyuOX0AA0YTf.webp,scrandle,center,456.6325729099915
2026-01-28,2,right,1620867294032449537,https://twitter.com/FootyScran/status/1620867294032449537,6.5,92.7,2023,Chicken tikka and mint yoghurt wrap,With chips,Avro FC,ENG,2_right.webp,https://scrandle.com/media/o/Fn56NSWWYAAoRc6.webp,scrandle,center,607.4233516403774
2026-01-28,3,left,1507029849411575810,https://twitter.com/FootyScran/status/1507029849411575810,2.6,60.7,2022,Zapiekanka,"Bread, cheese, mushroom paste and tomato sauce",Lechia Gdansk,POL,3_left.webp,https://scrandle.com/media/o/FOoLpyVXsAkpwvB.webp,scrandle,center,249.30425330508783
2026-01-28,3,right,1589263495086080006,https://twitter.com/FootyScran/status/1589263495086080006,8.6,79.2,2022,Hot dogs,With a litre of beer,Bayern Munich,GER,3_right.webp,https://scrandle.com/media/o/Fg4yuRgX0AIi8dK.webp,scrandle,center,432.033759894808
2026-01-28,4,left,1892284076112916736,https://x.com/FootyScran/status/1892284076112916736,13.0,84.3,2025,Buffalo chicken tenders and fries,,Aston Villa,ENG,4_left.webp,https://scrandle.com/media/o/GkK-ViBWQAAAnqP.webp,scrandle,center,568.0964267535627
2026-01-28,4,right,1502968440759459843,https://twitter.com/FootyScran/status/1502968440759459843,4.2,9.4,2022,Cheese Burger,,Birmingham City,ENG,4_right.webp,https://scrandle.com/media/o/FNud0nsWQAIN4Lh.webp,scrandle,center,191.15105243536536
2026-01-28,5,left,1834627676784763377,https://x.com/FootyScran/status/1834627676784763377,0.5,54.0,2024,Ice cream sandwich,,Bali United,IDN,5_left.webp,https://scrandle.com/media/o/GXXoJQ8WIAAc6IB.webp,scrandle,center,139.24454707271303
2026-01-28,5,right,1602290704465657858,https://twitter.com/FootyScran/status/1602290704465657858,5.5,79.3,2022,Seasoned fries,With cheese and pastrami,Man City Women,ENG,5_right.webp,https://scrandle.com/media/o/Fjx65taXkAARImo.webp,scrandle,center,367.6527791186038
2026-01-28,6,left,1529935901140320256,https://twitter.com/FootyScran/status/1529935901140320256,8.5,81.6,2022,Chicken and chips,,Louisville City FC,USA,6_left.webp,https://scrandle.com/media/o/FTtslupXwBEjFPo.webp,scrandle,center,409.3341062225211
2026-01-28,6,right,1514221051152060420,https://twitter.com/FootyScran/status/1514221051152060420,3.0,76.3,2022,Rocks burger,With chips and masala sauce,Bognor Regis Town FC,ENG,6_right.webp,https://scrandle.com/media/o/FQOYBFrWYAYusXv.webp,scrandle,center,506.41936696139726
2026-01-28,7,left,1887919314751181181,https://x.com/PieSportsScot/status/1887919314751181181,4.5,58.94,2025,Steak blaggis & peppercorn sauce pie,"Steak, black pudding and haggis","Pie Sports, Falkirk Stadium",SCO,7_left.webp,https://scrandle.com/media/o/GjM8lL4X0AAZ3be.webp,scrandle,center,420.0782266429462
2026-01-28,7,right,1570474258559827968,https://x.com/FootyScran/status/1570474258559827968,5.0,11.83,2022,Cheeseburger,,Millwall,ENG,7_right.webp,https://scrandle.com/media/o/FctyAr0WAAExYjE.webp,scrandle,center,194.26457001456745
2026-01-28,8,left,100085,,0.85,36.86,2025,Pickle on a Stick,,"Elysburg, PA",USA,8_left.webp,https://scrandle.com/media/o/Snapchat-19575284263.webp,scrandle,center,235.0759221800542
2026-01-28,8,right,1853510861979369983,https://x.com/DaveHerbert1/status/1853510861979369983,8.0,30.15,2024,Pie and mash,Peas are not available,Brisbane Road,ENG,8_right.webp,https://scrandle.com/media/o/Gbj-TnKW8AAkNkS.webp,scrandle,center,255.80349175331273
2026-01-28,9,left,1926638720716824614,https://x.com/SportScran/status/1926638720716824614,10.0,87.84,2025,Avro spitfire chicken burger,With S&P chips,Avro FC,ENG,9_left.webp,https://scrandle.com/media/o/GrzLssTWYAABPZR.webp,scrandle,center,587.363642206689
2026-01-28,9,right,1889401132956762505,https://x.com/FootyScran/status/1889401132956762505,8.75,64.97,2025,Chicken kebab,,Manchester City,ENG,9_right.webp,https://scrandle.com/media/o/Gjh-lQcWsAAuKep.webp,scrandle,center,466.7761860713088
