date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-04-30,0,left,1525835421007093762,https://twitter.com/FootyScran/status/1525835421007093762,8.0,80.9,2022,Rib meat roll,With hot sauce,West Ham,ENG,0_left.webp,https://scrandle.com/media/o/FSzbM2OXwAA54kx.webp,scrandle,center,499.8357477201805
2025-04-30,0,right,1589925825125961729,https://twitter.com/FootyScran/status/1589925825125961729,5.0,29.6,2022,Pizza,,Carlisle,ENG,0_right.webp,https://scrandle.com/media/o/FhCNFxcWIAExQmp.webp,scrandle,center,271.4011068610222
2025-04-30,1,left,1599086614311219200,https://twitter.com/FootyScran/status/1599086614311219200,8.0,91.4,2022,Giant yorkshire pudding wrap,"Filled with beef, pigs in blankets, stuffing, mash, veg and gravy",Hyde United,ENG,1_left.webp,https://scrandle.com/media/o/FjEYyhxWAAI3U6R.webp,scrandle,center,468.64022358720973
2025-04-30,1,right,1706086764350157132,https://twitter.com/FootyScran/status/1706086764350157132,4.9,68.5,2023,Baguette,"With pulled pork, sausage, salad and melted cheese",São Paulo FC,BRA,1_right.webp,https://scrandle.com/media/o/F6083adXoAAXFeF.webp,scrandle,center,199.57639207505778
2025-04-30,2,left,1635240916515708929,https://twitter.com/FootyScran/status/1635240916515708929,7.0,87.4,2023,Fish and chips,,Melbourne Victory,AUS,2_left.webp,https://scrandle.com/media/o/FrGK8b6XgAEaB3i.webp,scrandle,center,486.7614311952458
2025-04-30,2,right,1612813469652484098,https://twitter.com/FootyScran/status/1612813469652484098,27.0,75.0,2023,Chicken and chips with buffalo fries,Two portions,Aston Villa,ENG,2_right.webp,https://scrandle.com/media/o/FmHdS5oXwAEDxPJ.webp,scrandle,center,391.30799479302794
2025-04-30,3,left,1550549538221465601,https://twitter.com/FootyScran/status/1550549538221465601,9.5,54.3,2022,Burger and chips,,Burton Albion,ENG,3_left.webp,https://scrandle.com/media/o/FYSolg8XkAcOoHH.webp,scrandle,center,267.58467728355316
2025-04-30,3,right,1496531983123599364,https://twitter.com/FootyScran/status/1496531983123599364,6.2,87.5,2022,Burritos,,San Diego Loyal,USA,3_right.webp,https://scrandle.com/media/o/FMS_5w3WQAUOo55.webp,scrandle,center,460.9310320168622
2025-04-30,4,left,1657015105106608129,https://twitter.com/FootyScran/status/1657015105106608129,3.0,81.8,2023,Mixed kebab pie,,Stirling Albion,SCO,4_left.webp,https://scrandle.com/media/o/Fv7mdH6WwAQPBCs.webp,scrandle,center,249.6284905758274
2025-04-30,4,right,1515667255815720964,https://twitter.com/FootyScran/status/1515667255815720964,6.0,83.4,2022,Loaded duck fries,,Oxford City,ENG,4_right.webp,https://scrandle.com/media/o/FQi7VZPXMAoeuPt.webp,scrandle,center,504.6103191422491
2025-04-30,5,left,1704155959482835208,https://twitter.com/FootyScran/status/1704155959482835208,5.5,93.1,2023,Chicken parmo loaded chips,"Fried breaded chicken topped with bechamel and cheese, with chips",Hartlepool United,ENG,5_left.webp,https://scrandle.com/media/o/F6Zgzt5WAAEU8tG.webp,scrandle,center,339.8131352400836
2025-04-30,5,right,1637899304646897665,https://twitter.com/FootyScran/status/1637899304646897665,5.0,85.8,2023,Churros with chocolate dip,,Bristol Rovers,ENG,5_right.webp,https://scrandle.com/media/o/Frr8u_SWYAAJa2A.webp,scrandle,center,437.5941510392097
2025-04-30,6,left,1701630805338923310,https://twitter.com/FootyScran/status/1701630805338923310,7.5,96.0,2023,Double bacon cheeseburger,With chips,Horsham FC,ENG,6_left.webp,https://scrandle.com/media/o/F51oMmNWkAEDaiS.webp,scrandle,center,658.0494590201116
2025-04-30,6,right,1688173106265735168,https://twitter.com/FootyScran/status/1688173106265735168,8.0,86.1,2023,Krakauer and a pint,,FC Schalke 04,GER,6_right.webp,https://scrandle.com/media/o/F22YfdMWgAA1DCU.webp,scrandle,center,527.3344296224835
2025-04-30,7,left,1622232449609568257,https://twitter.com/FootyScran/status/1622232449609568257,5.0,72.4,2023,"Sausage, chips and stuffing",With gravy,Derby County,ENG,7_left.webp,https://scrandle.com/media/o/FoNT0AOXoAIS0GS.webp,scrandle,center,341.34243361509994
2025-04-30,7,right,1557726444796919811,https://twitter.com/FootyScran/status/1557726444796919811,4.0,17.7,2022,Cheese and onion panini,,Manchester United,ENG,7_right.webp,https://scrandle.com/media/o/FZ4n77naAAATShW.webp,scrandle,center,314.4112161416938
2025-04-30,8,left,1581609873082499072,https://twitter.com/FootyScran/status/1581609873082499072,5.5,82.7,2022,"Pie, mash and gravy",,Cambridge United,ENG,8_left.webp,https://scrandle.com/media/o/FfMByviWIAAptdp.webp,scrandle,center,231.27945310625705
2025-04-30,8,right,1539654650760048641,https://twitter.com/FootyScran/status/1539654650760048641,10.5,72.3,2022,Hot dog,"With pickle, cheese, bacon, jalapenos and special sauce",Nashville SC,USA,8_right.webp,https://scrandle.com/media/o/FV3ztncXkAM3ptb.webp,scrandle,center,332.4777100473076
2025-04-30,9,left,1589208332468121600,https://twitter.com/FootyScran/status/1589208332468121600,6.0,88.0,2022,Breakfast wrap,"Two sausage, two bacon, egg, hash brown and cheese",Avro FC,ENG,9_left.webp,https://scrandle.com/media/o/Fg4Ajc0XoAEU3yT.webp,scrandle,center,523.0214512243308
2025-04-30,9,right,1637523587904032768,https://twitter.com/FootyScran/status/1637523587904032768,8.5,12.8,2023,Bacon cheeseburger,,West Ham United,ENG,9_right.webp,https://scrandle.com/media/o/FrmnBbJX0AIpzft.webp,scrandle,center,230.59554869842427
