date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-07-29,0,left,1695414160509559114,https://twitter.com/FootyScran/status/1695414160509559114,9.95,82.6,2023,Chicken strips and waffle fries,With chilli mayo,Chelsea FC,ENG,0_left.webp,https://scrandle.com/media/o/F4dSMHmXMAAnmhD.webp,scrandle,center,564.2561766909287
2025-07-29,0,right,1590302487730302976,https://twitter.com/FootyScran/status/1590302487730302976,3.5,80.8,2022,Sausage,,KSV Hessen Kassel,GER,0_right.webp,https://scrandle.com/media/o/FhHjpkiX0AI-_99.webp,scrandle,center,210.41304053165547
2025-07-29,1,left,1513885700239802372,https://twitter.com/FootyScran/status/1513885700239802372,8.0,75.7,2022,Chicken tikka kebab,With a pint,Wrexham AFC,WAL,1_left.webp,https://scrandle.com/media/o/FQJnBPVX0AIVCsY.webp,scrandle,center,345.85271931611595
2025-07-29,1,right,1677628857677955073,https://twitter.com/FootyScran/status/1677628857677955073,7.5,95.7,2023,Salt and pepper chicken loaded fries,,Notts County,ENG,1_right.webp,https://scrandle.com/media/o/F0gijaFXoAArycf.webp,scrandle,center,593.3054741214111
2025-07-29,2,left,1765183135937913219,https://x.com/FootyScran/status/1765183135937913219,42.5,32.8,2024,Two pork belly sandwiches,With 4 egg rolls and chips,Houston Dynamo,USA,2_left.webp,https://scrandle.com/media/o/GH8ws_vXAAAVo0c.webp,scrandle,center,331.5471913925801
2025-07-29,2,right,1495094952971407362,https://twitter.com/FootyScran/status/1495094952971407362,3.3,93.0,2022,Chicken and chips,With a ketchup/mayo mixed sauce,Ślask Wrocław,POL,2_right.webp,https://scrandle.com/media/o/FL-k7j3WQAAv69H.webp,scrandle,center,492.294718368779
2025-07-29,3,left,1593684512088670208,https://twitter.com/FootyScran/status/1593684512088670208,6.0,22.5,2022,Cheeseburger,,Portsmouth FC,ENG,3_left.webp,https://scrandle.com/media/o/Fh3nmn3X0AI-jvh.webp,twitter,center,254.41213530739853
2025-07-29,3,right,1600175957419388928,https://twitter.com/FootyScran/status/1600175957419388928,5.5,80.9,2022,"Pie, chips and gravy",,Accrington Stanley,ENG,3_right.webp,https://scrandle.com/media/o/FjT3i9QXwAQpxlO.webp,scrandle,center,374.8147291474077
2025-07-29,4,left,1525441252543586310,https://twitter.com/FootyScran/status/1525441252543586310,7.8,75.7,2022,Jalapeno fried chicken,,Tottenham Hotspur,ENG,4_left.webp,https://scrandle.com/media/o/FSt0u5FWQAI5e4G.webp,scrandle,center,543.7211837908914
2025-07-29,4,right,1596656525439037440,https://twitter.com/FootyScran/status/1596656525439037440,3.8,91.1,2022,Smash cheeseburger with bacon,,Gremio,BRA,4_right.webp,https://scrandle.com/media/o/Fih2pLkXEAEtI2r.webp,scrandle,center,422.49377676293113
2025-07-29,5,left,1632422807886786561,https://twitter.com/FootyScran/status/1632422807886786561,7.0,52.2,2023,Coeur de Canard,Duck heart,Toulouse FC,FRA,5_left.webp,https://scrandle.com/media/o/FqeH5B4WAAYH_14.webp,scrandle,center,276.76604772660266
2025-07-29,5,right,1710699868916683100,https://twitter.com/FootyScran/status/1710699868916683100,5.0,88.4,2023,"Sausage, chips and curry sauce",,Maidenhead United,ENG,5_right.webp,https://scrandle.com/media/o/F72gdgoXAAAPqs2.webp,scrandle,center,412.84774710988876
2025-07-29,6,left,1710981017459204285,https://twitter.com/FootyScran/status/1710981017459204285,8.0,89.6,2023,Peri chicken and halloumi wrap,,Crawley Town,ENG,6_left.webp,https://scrandle.com/media/o/F76gKjwXcAAfg3z.webp,scrandle,center,521.5840206862438
2025-07-29,6,right,1531748887333154817,https://twitter.com/FootyScran/status/1531748887333154817,4.0,84.1,2022,Feijão tropeiro,With a beer,Cruzeiro,BRA,6_right.webp,https://scrandle.com/media/o/FUHdey6WUAIqriW.webp,scrandle,center,432.376926839351
2025-07-29,7,left,1548955917294739456,https://twitter.com/FootyScran/status/1548955917294739456,5.0,72.7,2022,Bratwurst and pretzel,,FC Koln,GER,7_left.webp,https://scrandle.com/media/o/FX7_MjcXoAE_knt.webp,scrandle,center,370.0152590264909
2025-07-29,7,right,1713158012854997190,https://twitter.com/FootyScran/status/1713158012854997190,2.9,91.9,2023,Teriyaki pork skewer,,Gangwon FC,KOR,7_right.webp,https://scrandle.com/media/o/F8ZcHOUX0AA9bQp.webp,scrandle,center,599.6303247447134
2025-07-29,8,left,1495094952971407362,https://twitter.com/FootyScran/status/1495094952971407362,3.3,93.0,2022,Chicken and chips,With a ketchup/mayo mixed sauce,Ślask Wrocław,POL,8_left.webp,https://scrandle.com/media/o/FL-k7j3WQAAv69H.webp,scrandle,center,492.294718368779
2025-07-29,8,right,1502334867735990274,https://twitter.com/FootyScran/status/1502334867735990274,4.5,40.7,2022,"Pie, mash and liquor",,Leyton Orient,ENG,8_right.webp,https://scrandle.com/media/o/FNldmM3WYAA99qE.webp,scrandle,center,278.76921820071493
2025-07-29,9,left,1519347927164112897,https://twitter.com/FootyScran/status/1519347927164112897,9.0,69.1,2022,"Pie, mash, peas and gravy",,AFC Wimbledon,ENG,9_left.webp,https://scrandle.com/media/o/FRXO4psWYAMSoEF.webp,scrandle,center,328.0493181547512
2025-07-29,9,right,1507029849411575810,https://twitter.com/FootyScran/status/1507029849411575810,2.6,60.7,2022,Zapiekanka,"Bread, cheese, mushroom paste and tomato sauce",Lechia Gdansk,POL,9_right.webp,https://scrandle.com/media/o/FOoLpyVXsAkpwvB.webp,scrandle,center,249.3341072302761
