0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
-0.8542144,-1.5024523,0.5919378,0.1322791,-0.8436156,0.64937186,0.5288106,0.053806804,0.322883,0.3883259,0.264574,-1.0696758,-0.47199425,-0.32838857,0.29854316,1.4652065,0.038424753,0.14736213,-0.33598197,0.07463649,-0.8719155,0.19599897,0.952322,-1.5801436,-1.4824969,0.21550328,1.6974387,1.0909272,0.5945184,0.37719297,-0.42626485,-0.27554306,0.9797398,1.2423741,0.5505593,3.1329563,-0.7819879,-0.9314826,-0.49642587,-0.28160745,-0.9045661,0.5419862,-0.3771744,-1.0347341,-0.27762038,-0.6476559,0.088551804,1.0058284,-0.7207016,-0.99421936,-0.053584825,-0.018452507,-0.17328766,-0.8191224,-0.18006104,-0.6266532,0.37800553,-0.17505366,-0.25343743,-0.24518436,0.30534157,0.4420372,0.49526596,0.07705776,-1.193442,0.15531123,0.068198204,0.29818648,0.34935036,-0.41479713,0.4340522,0.450167,-0.4246734,-0.7917542,-0.48931357,-0.19620828,-0.3226255,-1.0095972,-0.13935567,-0.41680136,-0.5421657,0.6971143,0.04052878,-0.6534098,0.021821275,-0.22678317,0.025838839,0.054717463,0.57687956,-1.6715854,-0.07816634
-0.67428315,-0.90247476,0.12531511,-0.14533037,0.063824974,0.59846663,0.68063366,-0.9293879,0.25568637,0.5043225,1.0312932,-0.035750076,0.9039439,-0.7203045,1.5615536,1.287324,-0.9369816,1.0934191,0.110925704,0.23044428,-2.5687928,0.34932065,0.39178693,1.8087616,-2.2843459,-1.1590875,1.7432739,0.6376793,-0.48329967,0.40573,-0.22521174,-0.5509055,0.40638542,2.3705812,-0.2626203,3.0676813,-0.50535977,0.022831243,-0.4443326,1.1613532,0.1073637,1.19438,0.22577602,0.5176187,0.06870209,-0.976075,0.3369261,-0.7887585,-0.7509644,-0.47435972,-0.04583532,-0.85259587,1.7989806,0.48103395,-0.5008082,-0.49464515,-0.8071814,-0.31775194,0.44581866,-1.8124917,0.6181955,1.2045434,-0.122172296,0.8179886,-1.0997545,-0.20923147,0.9659449,-0.15482672,0.032577716,-0.26594147,-0.60946065,0.8469563,0.6013497,0.44403118,-0.029289138,-0.14958869,-0.19704074,0.96789974,0.604681,-0.060731255,0.40685603,1.2548679,-0.73543096,-0.910824,0.8113767,0.30080083,0.0643361,-0.5162632,0.5141195,-0.39250535,0.6443485
-0.59843963,-0.26672912,-0.2403241,0.7010982,-0.8852289,0.012685586,0.7834243,0.21835876,0.2684104,0.06316165,-1.2557973,-0.40568426,0.2874023,0.13771477,0.028163522,0.6630065,-0.6179643,-0.06702694,-0.70663744,0.4067467,-0.73703986,0.68062335,0.8334189,-0.16596854,-1.5026746,-0.09808092,1.8882517,0.9186657,0.2940284,0.29939544,-0.3402728,-0.38150898,0.65463203,0.42302325,0.18011826,2.6689181,0.2597395,0.62466013,0.39046386,-0.5942566,-1.0981331,0.66661614,-1.0826856,0.3388456,0.44149905,-0.08031614,0.8882587,-0.5802312,-1.3812228,0.7233576,-0.42262235,-0.013798094,0.15531108,-0.2556149,0.11589868,-0.062161453,0.3456765,-0.27098447,-1.3999889,0.7650869,0.9128255,0.6098834,-0.20568539,-1.2003238,-1.2477142,0.6727475,0.31693822,0.7769384,-0.14751065,-0.8260252,0.3767838,0.27043676,0.29249504,-0.4639237,0.37320793,0.34458992,-1.1554341,-0.4377707,-0.20595859,-0.09916269,-0.8393581,-0.15463299,-0.3566524,0.26800573,-0.20935394,-0.0912414,1.2203215,-0.45425728,-0.035609066,-2.098002,0.70292723
0.13264559,-1.101863,0.010535808,-0.6419813,0.18717341,1.0100694,-0.1393951,-0.858019,0.5690767,0.26582283,0.6038774,-0.014167327,0.8530243,0.27871853,0.37076595,1.0261327,-0.5000689,0.96591806,1.3936532,1.2765232,-2.1408074,0.7567501,-0.61811095,-0.69597787,-2.5009854,0.19035822,0.42771497,1.5048125,-0.40124542,0.8133096,0.4954327,-0.7438038,0.03921558,1.7555811,-0.8554606,3.2923841,-0.78674877,0.3199198,-0.0042761266,-0.78792894,0.06979273,2.4877672,0.5705818,1.3289253,0.30058327,0.22904712,1.456445,-1.0348022,-0.095987804,0.9051611,0.680066,0.29079947,1.348651,0.15139696,0.28579468,-0.40192994,-1.13264,0.1041603,0.07949623,-0.45077893,0.17818448,0.68233126,-0.1999277,0.7490589,-0.024048027,-0.023490213,-0.86925584,0.8951486,0.05033978,-0.35253295,-0.6452044,0.5346512,0.6206145,-0.33368966,-1.0318179,-0.71539927,0.012767307,0.1337438,0.59560555,-1.3099654,-0.64872116,1.6524276,0.76410615,0.04715119,0.6178005,-1.1703279,0.2323331,-1.0395296,0.7637676,-0.46271586,-0.063653745
-0.2883465,-0.41089204,0.94044125,0.49361575,0.18780717,1.2415135,0.035042346,0.26951727,-0.8623771,0.363496,1.5522742,1.6388795,0.80405563,0.84179384,-0.30134267,1.9597253,-1.9084897,0.68055516,1.2218531,0.70431226,1.0044144,1.0171895,2.0791903,-0.23746215,-0.57461363,2.6401381,0.9582003,0.7244618,-0.21538602,0.79228264,0.75600135,-0.5164289,-0.98201317,-1.104719,0.817499,3.3487768,-0.32225198,-0.9790897,-1.6412438,-0.82999504,0.69174474,-0.73834723,0.5975806,-1.2175868,1.2126911,-0.6986938,-0.47269934,2.3005228,0.0035816208,-0.13002913,0.26817036,0.28554034,-0.4576416,-0.99772215,-2.1286585,-0.45646873,0.99975,-0.37876683,-0.17967463,0.7671351,-1.5621939,-2.367068,0.34514838,-0.11509113,-1.7694389,-0.11469206,-2.1630337,0.19175105,-0.1009416,0.3719992,0.23926325,0.0436681,0.9818109,-0.12286315,0.43917492,-0.030711142,1.2263305,-2.1045182,-1.8414328,-1.1964426,1.3608801,0.052483335,-0.24872676,-1.9630955,0.12784424,0.7034132,-2.1530888,-2.2804134,-0.3587167,-1.2623181,0.8728031
-0.13056946,-1.4664941,0.5260298,-0.42537513,-0.57816464,0.20734605,0.8975028,0.54886115,0.59768474,-1.0992926,0.22246745,-1.3034015,-1.1971805,-0.11594821,-0.77559394,2.2776194,0.8404173,0.07810108,0.68209296,0.84059286,-2.3054554,-0.31952217,0.8357246,-1.6701899,-2.3684657,-0.8206105,2.9075174,1.8154485,0.64448494,-0.107514694,-0.4552323,-0.7740482,0.29210734,1.411359,-0.026860863,2.9249659,0.6887373,0.7569945,-0.0644378,-0.53308225,-0.1860006,2.4991314,-1.1726859,-0.39534003,0.35214865,-1.4257201,0.5074595,0.0804196,0.14443694,-0.7913516,1.1405507,-0.4171616,-0.7354666,-0.09197008,0.9409126,0.97953206,-0.40578282,0.34162608,-0.8744006,0.37706786,0.57477254,-0.57249755,-0.10642375,0.06103243,-1.3284413,-1.1612284,-0.29976824,0.729449,0.1521259,0.47704884,0.055006873,0.6712849,1.1776435,0.9052068,-0.33563185,0.14360583,-2.0359175,-1.3519508,0.54478145,-0.3368023,-0.93463826,3.6229992,-0.90733814,-0.45593587,0.40297347,-0.62792665,1.4314792,-0.338648,-0.65729684,-0.90575856,-0.09601853
0.056662925,-1.7928799,0.3558873,-0.42381582,1.3809487,0.009650759,0.12177958,-0.2987696,0.78836423,0.8168985,-0.75953424,0.9597912,-0.22690251,-0.84142226,-0.09912784,1.4959971,0.8367012,1.474783,0.22766097,0.56768686,-3.5774512,-0.313156,-0.42694855,1.270779,-1.4367015,0.8511092,2.2991467,0.7005154,0.72411,-0.85962224,0.18028313,0.18545882,0.1199538,1.7917712,-0.7706562,1.0573009,0.33275315,0.36955413,-0.18501227,0.22991088,-0.041878022,3.279857,-0.57358056,1.8483925,-0.1828076,0.6045798,0.04230969,0.20413384,-1.3372257,-0.49537593,0.8965857,-0.0028169272,-0.23893443,-0.24806276,-1.3792218,-0.61191,0.12906677,-0.6090181,-1.1557578,0.6306115,1.9122443,0.37612003,-0.9070482,2.3631742,-1.2912631,0.08481957,0.29176924,-0.93756324,1.0324769,-0.58376056,-0.09806903,-0.11122748,0.92376804,-0.5110839,1.1097407,-0.5078785,0.22651178,0.1811642,-1.1189436,0.53389907,0.047023028,-0.7552887,0.59248936,0.27482137,-0.7978649,-0.51552,-0.17940204,-1.5155108,0.14773788,0.48394078,-0.39595836
-0.061726775,-1.4751506,0.16697064,0.40681902,-1.2706045,-0.1635673,0.2998881,0.27488583,0.42796972,-0.3432703,-0.75761443,-1.3068544,-0.57304615,-0.38811076,0.07565917,1.454844,-0.12117604,0.6696965,0.13671455,0.044886738,-1.4579104,0.5331175,1.6815543,-1.143141,-1.7961544,-0.14228489,1.0796978,1.0792644,-0.095111564,-1.7847328,-0.25908276,0.9174261,0.97788244,1.6080911,-0.35589156,3.326462,-0.37602872,-0.1621084,0.28265554,0.002444476,-0.041905414,1.4333653,0.087020405,-1.1135433,-0.15832931,-0.68909484,0.21461567,0.72239625,-2.1709185,-0.68387896,0.5836368,-0.3264873,0.26812392,-0.7270787,1.018656,-0.7625262,0.21056208,0.9304087,-1.3204682,0.019196726,-0.08753634,0.53658074,-0.046071753,-0.1602256,-2.5367773,-0.021444742,-0.48306385,0.53188574,-0.069928825,-1.1768348,-0.11806077,-0.5023758,1.1198406,-0.12973434,-1.299299,0.7692515,-0.8992837,-0.0705354,0.03520695,-0.15665393,-1.0994272,0.33685684,0.13711165,-0.034749586,-0.34565523,-1.0316167,1.3268311,-0.5108208,0.6675286,-2.0679,-0.47812134
0.08427187,-0.6178887,-0.17220159,0.032029115,-0.92685217,0.55684406,-0.47967732,0.19267225,-0.8987358,-1.1935326,-0.6243665,-0.6806722,0.52938336,-0.026811574,0.63594425,0.7992665,-0.54012847,0.2819033,0.579514,0.6500963,1.2777563,0.9402383,-0.017436981,-2.849499,-2.5900717,-0.084479265,-0.87767637,1.2342485,0.38224638,-0.022754472,-0.10068092,-0.22208196,-1.1592082,-0.5319465,0.8325316,4.0545053,-0.5639115,-0.116269186,-0.38023108,-1.699433,1.0729514,0.8775785,-1.1518301,-1.549984,-0.13186382,0.08819926,0.03358245,-0.06631626,-0.09884472,1.3649877,-0.80621773,0.113924704,0.30605376,-0.6659179,0.398497,-1.05401,0.23086306,0.072395965,-0.27768,-0.09458857,-0.4869173,0.40102255,0.48683542,-0.0093603395,-1.0422173,-0.05823002,0.09022112,1.1334132,-0.5703365,-0.7974547,0.08665381,0.27635968,0.4654899,-0.08224861,-0.7428631,0.905896,-1.0261294,-2.1104977,-0.1120393,-0.5361995,-1.3785405,0.8613696,-0.097188726,0.9622847,0.26459262,-0.2742727,0.18924406,-1.4570895,0.55449384,-0.70125306,0.7508316
-0.07567084,-0.8786856,-0.4639123,-0.8571153,0.36803567,0.30585918,0.6366629,-0.44026223,0.1570857,0.91239417,1.3560708,0.5913149,-0.711546,-0.3426031,-0.13261059,1.0640678,-0.16638066,0.33760998,0.06649113,0.22064468,-0.71789294,-0.06838502,0.35735655,-0.8343971,-2.9940057,0.6857721,1.5876662,2.627942,0.3980158,-0.304725,-0.3805905,-0.087397665,0.00763233,1.0688814,-0.8790854,3.3060236,-0.8123667,-0.92872727,-0.17561965,-0.21862756,0.47336265,1.7442963,-0.5763892,1.3351071,-0.85483986,0.14810644,-0.638205,1.5884179,-0.40741828,1.0736727,0.049942747,0.17228001,0.42124966,-0.7047387,-1.8911085,0.80931175,0.09101503,-0.06303267,-0.17318977,0.098315485,0.74309534,1.6714164,0.27214503,0.25872535,-1.8263634,-0.7732511,0.23938754,0.21860678,-0.083056495,-0.5869675,-0.9785205,0.3692643,0.17892087,1.0497069,0.30916178,-0.93674916,-0.19205508,-1.0686642,0.66319025,-0.3158415,0.9821782,1.128985,0.73882055,-0.04511701,0.81414515,0.27176493,-0.40948284,-1.3496902,0.066280745,1.3400433,0.6119975
0.27218887,0.5749098,0.3281784,0.32694253,0.023545064,1.0660752,-0.3807206,0.3906226,-0.16942638,-0.9440199,0.8590809,-0.1229414,0.53146935,-0.36392498,-0.3418208,1.7694346,0.32781985,-0.4913547,0.117097616,-0.4444681,0.7228415,0.5266311,0.5868855,-1.8099123,-2.878916,-0.20184463,1.0042979,0.88935727,-0.6301138,-0.47952294,-0.15809502,-0.023035062,0.055268295,0.17410375,0.68847317,2.4286149,-1.2797482,-0.091590255,-0.94105196,-1.874186,0.28232577,-0.28632152,-0.53197324,-1.7301177,0.30309582,-1.1593559,-1.525851,-0.102650315,-0.858178,0.48553523,-0.31715873,-0.42136434,0.42431915,-0.032550067,-0.4721921,-0.3533014,0.015434951,-0.64509344,-0.98360807,0.38318828,-1.4677817,0.12127857,0.47514975,-0.47866938,-1.9800048,0.31419918,-0.07622822,0.021047315,-1.8844445,0.6392983,0.105519086,-0.65459496,0.50841594,0.5472528,-0.2644498,0.76139915,-0.12145034,-1.4978393,-0.3806409,-0.39608303,-0.36096817,-0.27125415,-1.8515221,-1.2784004,0.44869015,0.08797341,1.214437,-1.1932929,0.4161265,-2.7245324,0.27233472
-0.6977203,-1.3918197,0.6424983,0.09739152,0.6743851,-0.8277139,-0.0150665585,0.18098405,-0.67735475,1.0686935,1.2931691,1.4299685,0.32349637,1.123828,-0.29481676,0.2942911,-0.9663315,-1.0486672,0.377033,0.0595679,-1.7688776,1.3675659,1.8367196,-0.15902585,-0.7166429,0.5143863,-0.02621936,0.23353751,-0.76463544,0.69293547,0.15774435,-0.8637301,-0.30466473,0.92906195,-1.1305134,3.8222911,0.5979945,-1.4381729,0.31764436,0.35240933,-0.030409796,0.6980071,0.8094948,0.23682334,0.38611913,0.12524231,0.7424444,2.361308,-0.25629973,0.29516304,-0.107495606,-0.3308913,0.013920978,0.5650831,-0.34628928,-0.31413475,-0.018936187,-0.5130507,1.2809353,-0.5414254,1.7162701,0.4079074,-0.27635962,-1.2548891,-0.5523192,0.5161602,-0.42819515,0.11071096,0.0491995,0.42555714,0.8325801,0.3174512,-0.36393312,-0.652261,-0.22552456,0.062460855,1.082981,-0.9159889,-0.26786387,-0.54480547,0.69215083,0.40329242,0.712577,-0.5543616,0.21850778,-0.47431716,-1.8765501,-0.984701,0.3218087,0.71176374,1.8766886
0.11510983,-0.9799162,-1.0320832,-0.7207129,0.7495786,0.61251396,-0.16466826,0.62311053,0.4672008,-1.3124369,0.655033,-0.5922146,0.39407766,1.2307723,0.20688874,0.3688001,-0.104264714,-0.38615972,-0.42999548,-0.37540132,0.29663783,0.8088856,0.8879101,-2.0036716,-1.7715667,1.2283351,-0.80811155,1.5366198,1.0576503,-0.53055656,-0.7981454,0.23675036,-0.36880887,-0.7142567,0.5008016,3.6478808,-1.4072734,-0.94097304,0.41049412,-1.5499982,-0.33980832,1.7408907,-0.26762667,-0.095887154,0.34583235,0.7709691,0.36172396,0.32648134,1.0181788,1.7509062,0.05092132,0.07391148,0.4314343,0.0069803186,0.30934095,-1.4781055,0.326187,-0.12645316,-1.4632274,0.7570997,0.18688518,-0.096216,0.020918414,-1.2785718,-1.5342169,-0.09285389,-0.1935385,1.5795392,-0.5939346,-0.7803768,-0.5306684,0.34017283,-0.12377839,-0.99560267,0.036108557,-0.70093256,0.09868383,-2.1778758,-0.3517537,-0.1354527,-1.3592696,-0.12471009,0.9042125,0.115705185,0.4967006,0.40925878,0.780587,-0.27605218,0.65688473,-0.37287992,0.6687756
-0.6275505,-2.3324223,0.5723465,0.49506378,-0.6968852,-0.22887883,1.3592318,0.25578603,-0.20591259,0.19780526,-0.20565766,-0.5947432,-0.6036987,0.98310345,0.84408695,2.937146,0.19729894,0.41336384,-0.57479775,1.0751077,-2.245916,-1.0934407,0.42843992,-0.042338897,-2.1374514,1.2849896,2.3357897,0.3360228,-0.022856735,0.42413235,-0.5943512,0.049306728,0.55122095,0.8097958,-0.2341159,2.8224163,0.64450514,0.075979196,0.0011399016,0.4236102,-1.1951154,2.2117765,-0.29846197,-0.52095616,-0.119915426,-0.5845145,0.43589503,0.7483026,-0.31422415,-0.4194134,-0.07875003,-0.4469561,-0.25723132,-1.6821965,-0.9189095,-0.58586377,-0.4855821,-0.3863067,0.9026077,-1.6059707,-0.04176213,0.085976236,0.31736207,1.3754478,-1.139879,0.29695874,0.6519919,-0.16618215,0.5613904,0.12748265,1.1032833,0.4926675,0.67782795,-0.8248007,-0.119773924,-0.0019767862,-0.93936116,0.4034656,-0.5396853,-0.80175316,-0.7435799,0.747437,-0.6459626,-0.28116712,-0.3031602,-0.7521766,-0.41451696,-0.059676003,-0.15627298,-0.9588115,0.45017558
0.29937482,-1.9617828,0.3966087,0.04375764,0.1653221,1.1770933,0.6769681,0.7204052,1.1996506,-0.75320596,1.1260886,1.1606057,0.2727767,0.9671077,-0.6369,1.7394953,-0.41560644,1.1521959,0.09473227,0.27078167,-2.311258,-0.35472602,-0.030006304,-0.20917302,-1.3412061,1.222075,-0.11659498,0.14619766,-0.80775636,0.5837624,-0.24395815,-1.5089368,-0.5410866,-0.4518016,-0.64689124,2.9471447,0.9466633,0.9672845,0.068395376,-1.383703,-0.8147793,3.8880622,0.49003667,0.4285761,0.38790643,0.97102934,1.1250826,0.4681695,-0.9123732,0.9059874,0.37184137,0.7947231,-0.38246605,0.36917135,0.080277875,0.14050108,-0.26214728,0.59511244,0.14692545,-0.82476974,-0.5107106,-0.667166,-0.043362655,0.75887674,-0.1187015,0.031923052,-0.91146773,0.5295665,-0.58069396,1.7265613,0.053240974,-0.43615347,-0.54239386,-0.0040801056,-0.24541973,-0.89044386,-0.17378494,-0.47292233,0.027306516,0.59856623,-0.27171904,1.4100285,-0.4946404,0.8689423,0.35741565,1.3221159,0.40381926,-1.3867211,0.98147285,1.2501236,1.4382293
0.36229727,0.21784632,0.69045556,0.6176157,1.9022623,0.5896507,-0.65539867,-0.07238345,-0.5319104,0.5642629,1.4823072,1.4420487,0.1405225,0.8843885,0.22659472,1.7575523,0.044284336,0.73310333,0.8068698,-0.97759223,-0.021201577,-0.00092044147,-0.14472404,0.020700343,-1.0074025,0.58853245,-0.74759316,-0.83337903,0.11896665,0.15589951,0.1818685,-0.035717644,-0.58306634,0.5944272,-0.30867097,1.2676967,0.040923126,-0.14448354,-0.17670205,-0.84861064,0.38555396,0.28595415,0.6283173,-0.38980633,1.6084044,-0.050272875,-0.52367175,0.7026732,0.44743785,-0.17608674,1.965505,-0.38290548,-0.36704674,0.22416961,-0.6094844,-0.20430546,-0.49994922,0.21167319,-0.52707785,0.0653006,0.7666043,-0.11370566,-0.55159533,-0.8037374,-1.3801107,0.104187205,-0.7008704,-0.7907801,-0.8117862,0.66055894,-0.17731805,-0.3241455,0.46393797,-0.025839975,-0.2500452,-0.5212001,1.0797265,-0.34769547,0.4055369,0.20543975,-0.06945303,0.18774387,-1.2983336,-1.1431383,0.0793899,0.4703609,-0.19637007,-0.10083683,-1.1130074,-0.17605051,-0.68996364
-0.36032173,-0.5370294,1.0458114,0.32899946,0.58591545,0.31531185,0.66177696,1.2609354,-0.37828413,-0.2663467,-0.7174101,0.07387355,1.2206981,-0.593487,-1.2189915,0.88813996,0.53402686,0.7197272,0.27286595,0.19426736,-1.3954496,0.21064767,0.13955231,-1.1020666,-2.7154338,-0.33704075,1.3723401,-0.08355501,-0.50876117,-1.6231943,-0.62506616,0.8125346,-0.16114402,1.2528908,0.4637448,0.8596975,0.22839001,0.804019,-1.5449368,0.03847313,-0.06742719,0.5924325,-0.21227416,-0.8067734,-0.7254482,-0.7995762,-0.7980508,-0.49836046,-1.8055508,-0.059391223,-1.6875781,-1.2933798,0.064598,1.4422241,-0.39020342,-0.038849153,0.2622491,-0.56542116,-0.21243873,-0.027212966,0.5124123,1.0516942,0.020701524,1.348255,-1.3479407,0.12988083,-0.6593447,0.5498152,0.07682407,-0.89767736,-0.9715097,0.49185523,0.98833334,0.8357768,0.43156186,1.1187773,-0.06439368,-0.25139442,-0.332723,1.2820278,0.1475791,0.043852113,-0.65222156,0.7981597,-0.6823458,-0.12688035,0.4328354,-2.7811072,-0.06260638,-0.27201793,0.056089
-0.2950412,-0.5142832,0.1088769,0.17534766,-0.5068469,0.14681971,-0.855164,-0.5672241,0.9451099,0.52222437,0.9941661,0.4423702,0.9777999,0.5571024,0.06841207,0.90635765,-0.27423388,0.8594317,-0.58856547,-0.27736968,-0.7402622,0.46013212,0.65000176,-0.10321924,-2.0581706,0.28527004,-1.7100457,0.073912546,0.27315217,-0.016288716,-0.29770637,-1.3619165,-0.94704145,0.5848503,-0.23703527,2.9020896,0.45031476,-0.30084398,0.30129716,-0.8625707,-0.7935668,1.7481673,0.017660603,-0.21908994,0.62739384,0.03987511,0.9752013,0.1543886,-1.0935967,0.4738625,-0.29845452,1.0755242,-0.4696809,-0.38107684,-0.04422435,-0.16988552,0.47910938,-0.17162089,-0.29715985,-0.8146388,0.31673855,0.18793513,-1.0937892,-0.4405857,-0.840188,0.43033943,0.02168015,0.21299672,-0.15243897,-0.4966299,0.32178393,0.5387773,-0.051319636,-0.1696976,0.17347142,0.448966,-0.46442577,-1.6264347,-0.2100196,1.0744461,-0.14275806,0.5445641,-0.53967524,-0.017325636,0.03280428,1.4470534,0.36517295,-0.7780394,0.4330261,-0.30071613,0.9456702
0.5632654,-0.5142629,0.3500358,-1.4134256,1.0996841,1.7594291,1.6964434,-0.9657741,1.4914174,1.3569363,0.3816805,-0.0965974,-0.41373757,-0.57087964,-0.45648602,1.3496838,-0.45094115,1.7885996,1.8698277,1.4247953,-3.1952739,-0.4629639,0.21291566,1.3179498,-0.68299794,-0.5078584,2.548942,0.9312882,1.0777828,-1.7236437,-1.1986285,-0.0012918226,0.47430956,2.475802,-1.1875691,2.319782,1.2229759,0.6327862,-1.2067673,0.81513673,0.82619524,2.9923475,-0.6487679,2.3825023,0.3267984,-0.09818585,-0.72470033,-1.0366374,-0.276615,-0.53942907,2.2513351,0.69549066,1.4137771,1.1844523,-2.390082,-0.62478197,-0.71406335,-1.8087546,-0.75192523,-0.8009717,2.139206,0.2760267,-1.5725135,2.4878461,-1.775773,-0.9731077,-0.75665206,-0.6850318,0.822473,-1.0073948,0.6905364,2.0857055,2.2923903,-0.2546521,-1.0570354,0.32694963,0.049143277,2.0601628,0.59035724,0.042066105,1.6166044,1.5492191,-0.6808866,1.1714162,-0.4551487,-2.2287073,0.6538454,-0.6914961,-0.051841546,0.3010785,-0.83851504
-0.19443873,-1.9392692,0.017137157,-0.05350127,1.7601508,-0.34946314,0.47425887,-1.0382258,0.14198478,1.1504573,0.27428877,-0.40389478,-0.4777052,-0.07678246,-0.3571743,0.1593408,0.9086517,0.088706315,0.42683196,0.26013133,-2.4558964,0.0026647104,-0.23506747,-0.111405134,-1.0113937,-0.2847067,0.99183774,1.7510684,0.3061418,-1.1077366,0.022842571,1.1015613,0.89236933,2.4839146,-1.0096675,1.8753817,-0.51089066,-1.3636729,-0.6940306,1.0721681,1.0582081,1.6305902,-0.3931801,2.1398127,-0.5812234,-1.3466921,-0.6064092,0.98510945,-0.67783976,0.95045245,2.048271,-0.48844284,0.20664218,-0.012048729,-0.83185345,0.17683728,-0.08930852,-0.88449854,-0.9435895,0.2805351,1.5024246,0.6825422,-1.0263628,1.2701685,-1.2725501,-0.014087629,0.9166428,-0.9531184,-0.024239346,1.0733746,-0.4865193,0.45074907,1.3164246,-0.397657,-0.11022125,-0.8098227,-0.19699216,0.10889609,0.6567672,0.7974081,-0.15346158,0.9270989,-0.52168655,1.1097319,0.70730346,-0.40287003,-0.030509904,-0.42392418,0.30716968,0.3945145,-0.44174835
0.44692454,0.6048776,0.37136248,0.5380879,1.129248,-0.5541439,-0.25399843,0.18617669,1.3887495,-0.38100135,-0.143486,1.5670092,0.5546874,-0.31966662,-1.0238647,0.10707953,-0.34232634,0.74409705,0.76823205,-0.7005329,-0.48296988,0.3048109,0.25954536,-0.2952024,-2.5742562,-0.78927183,0.33760414,-0.12895878,-0.2861414,0.47280353,0.4784151,-1.7722746,-1.0029663,0.39602026,-0.24687986,1.7343249,1.0748365,1.7810062,0.075464755,-1.1965615,0.36871323,1.188014,0.8407075,-0.14731798,1.8189583,-0.06285257,0.1931285,0.64304817,-0.30631748,-0.4884769,0.07436082,1.4075521,-0.03377811,0.050933387,0.44622284,0.8422337,-0.18746981,-0.41515028,0.43124303,-0.6763302,0.61809355,0.04404613,-1.2055054,-0.6506704,-1.5479162,-0.74127716,-1.4887277,-0.53922224,-0.47115266,0.52735865,0.34354433,-0.36243823,0.61317027,0.58586556,-0.31615573,0.8019618,-0.2572961,-0.98401344,0.025276707,-0.24727601,-0.60268444,1.2388221,0.056165554,-0.0603374,-0.32503316,0.08287065,1.2434514,-1.8220932,0.19168055,-0.03139012,0.374106
-0.23892798,-1.1026139,-0.4787103,0.58843607,0.57669705,-0.68096954,-0.1509186,-0.81149036,0.13399401,0.9790362,-0.42453414,0.1568637,-0.80918425,-0.40196997,-0.06938521,0.8204192,0.26163322,-0.5688933,-0.30871248,-0.11820637,-1.2954452,-0.6503801,-0.13444687,-0.8764242,-1.6636553,0.57056904,-0.05429905,1.6164001,-0.46358478,0.45566654,0.6740333,-1.6170921,0.17367372,1.0123789,-0.8608203,3.0927908,-0.113729,-0.13424383,0.22347556,-0.22914708,-0.3209005,0.77295345,0.055386133,0.8006611,-0.0061707683,-0.16243093,0.077259466,1.1924032,-1.0366067,0.24427737,-0.02329603,0.083068654,0.5950366,-0.5784309,-0.37219203,0.74967617,0.52633595,0.44753784,0.2450315,0.009422119,0.45849028,0.7309482,-0.43549258,-0.8635512,-0.73327947,0.22008556,1.1237826,-0.4865123,0.6717652,-0.3059467,0.470161,0.3138633,0.22919612,-1.8008554,-0.41538674,0.32887533,-0.7190369,-0.9519217,-0.343386,-0.37124458,-0.6379483,1.598107,-0.3824519,-1.13346,0.7564133,-0.15029387,0.5845034,-0.14716235,-0.3954508,-0.8808792,0.049395703
-0.8642179,0.9120017,-0.54186565,0.2909359,0.76124936,0.116722636,-0.108491294,0.24156615,-0.9169292,-0.44242802,-0.1024378,0.023456361,1.2672311,-0.22337359,-0.14011067,0.7060647,0.7317721,-0.45597422,1.9875289,0.88426244,-1.9341277,0.06518171,1.5451937,0.22312236,-2.6290755,-0.57641095,1.5035511,0.34819055,0.12094507,0.13223627,0.9254776,0.433802,-0.9338451,1.7609445,0.5147514,2.668566,1.7969738,0.61863506,0.87794304,0.60109735,1.4383377,0.43818802,0.17221032,-1.2715418,-0.45377132,-2.7011783,1.0063195,0.8984692,-0.21328436,0.4408746,0.007834565,0.371371,-0.79693216,0.53345585,-0.8316388,0.57918155,-0.22960109,-0.33092234,1.1995367,-0.2924587,1.2169948,0.20596653,-1.395211,0.4329571,-1.5622243,-0.9615163,0.5016393,-0.17640178,-1.5747001,0.75730073,-0.15908237,0.3954727,1.4992342,-0.2064136,-0.11027129,0.67180717,-0.88132316,-0.37673238,1.1893439,-0.47138926,-0.8938586,1.7026492,-1.4349909,-0.48893604,-0.8111053,-0.5590602,0.20418142,-2.5641541,-0.25327596,-0.18396476,-0.74410313
