date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-11-03,0,left,1916924927606718885,https://x.com/SportScran/status/1916924927606718885,0.45,34.21,2025,Ice cream sandwich,,Bali United,IDN,0_left.webp,https://scrandle.com/media/o/GppJDzbXcAAbnAm.webp,scrandle,center,312.5129669255252
2025-11-03,0,right,1936698569785786874,https://x.com/MottysMic/status/1936698569785786874,3.0,60.73,2025,Bratwurst,With grilled bread,Werder Weser Park,GER,0_right.webp,https://scrandle.com/media/o/GuCJC7dWEAACmiI.webp,scrandle,center,448.17493830403845
2025-11-03,1,left,1827686350776062065,https://x.com/FootyScran/status/1827686350776062065,3.5,59.07,2024,Roast potatoes with beef gravy,,Huddersfield Town,ENG,1_left.webp,https://scrandle.com/media/o/GV0i6ZnWAAAsiah_cErKHW1.webp,scrandle,center,300.3769264075374
2025-11-03,1,right,1483487604955918345,https://x.com/FootyScran/status/1483487604955918345,7.0,53.85,2022,Hot dog,,Hull City,ENG,1_right.webp,https://scrandle.com/media/o/FJZoHJtWQAIhqyz.webp,scrandle,center,490.2080318046135
2025-11-03,2,left,1485196112117964806,https://twitter.com/FootyScran/status/1485196112117964806,2.8,21.1,2022,"Steak pie, peas and gravy",With a pint,FC United of Manchester,ENG,2_left.webp,https://scrandle.com/media/o/FJx5_WFWYAI5QcF.webp,scrandle,center,215.84721788343674
2025-11-03,2,right,1842558460501819490,https://x.com/FootyScran/status/1842558460501819490,6.0,10.0,2024,Pork rib burger,,Notts county,ENG,2_right.webp,https://scrandle.com/media/o/GZIVJyAX0AAMczK.webp,scrandle,center,129.99688305862028
2025-11-03,3,left,1629539403142971395,https://twitter.com/FootyScran/status/1629539403142971395,4.0,24.7,2023,Hot dog,,Gillingham,ENG,3_left.webp,https://scrandle.com/media/o/Fp1JcyRWYAAWfoa.webp,scrandle,center,225.38002620952733
2025-11-03,3,right,1844413346793271760,https://x.com/FootyScran/status/1844413346793271760,2.57,37.0,2024,Koupes,Deep fried minced meat and onions,Ethnikos Achna,CYP,3_right.webp,https://scrandle.com/media/o/GZisKX_WoA4Z8uH.webp,scrandle,center,247.2903232265247
2025-11-03,4,left,1589056193989070849,https://x.com/FootyScran/status/1589056193989070849,16.5,64.0,2022,Carne asada loaded nachos,In a football bowl,LA FC,USA,4_left.webp,https://scrandle.com/media/o/Fg12Li8X0AAG-Et.webp,scrandle,center,566.0042982779535
2025-11-03,4,right,1949890739585925577,https://x.com/SportScran/status/1949890739585925577,6.0,95.81,2025,Buffalo chicken,With waffle fries,Wellington Phoenix FC,NZL,4_right.webp,https://scrandle.com/media/o/Gw9nSsiXoAAK0L1.webp,scrandle,center,664.1424878713683
2025-11-03,5,left,1929162430493466701,https://x.com/SportScran/status/1929162430493466701,9.0,75.88,2025,Steak and fries,With peppercorn sauce,Man City,ENG,5_left.webp,https://scrandle.com/media/o/GsXDAQrXoAANv37.webp,scrandle,center,597.2677893185102
2025-11-03,5,right,1781567896612900921,https://x.com/mathletesfoot/status/1781567896612900921,7.25,66.59,2024,Chicken and chips,,Marvel Stadium,AUS,5_right.webp,https://scrandle.com/media/o/GLlmjnvbgAA-22l.webp,scrandle,center,420.2512375407298
2025-11-03,6,left,1790894525465940164,https://x.com/McPavlik/status/1790894525465940164,11.8,67.21,2024,BBQ chicken nachos,,Nashville SC,USA,6_left.webp,https://scrandle.com/media/o/GNqJFEvXIAAcbTQ.webp,scrandle,center,491.49198550752055
2025-11-03,6,right,1653371503113560065,https://x.com/FootyScran/status/1653371503113560065,6.0,48.15,2023,Vegan pie and chips,,Forest Green Rovers,ENG,6_right.webp,https://scrandle.com/media/o/FvH0nnBXsAARbRH.webp,scrandle,center,390.6034631007397
2025-11-03,7,left,1463166587847036935,https://x.com/FootyScran/status/1463166587847036935,4.5,14.44,2021,Beef pie,,Man City,ENG,7_left.webp,https://scrandle.com/media/o/FE42QUVXsAoUAXf.webp,scrandle,center,232.87740890690816
2025-11-03,7,right,1873041736446165295,https://x.com/MottysMic/status/1873041736446165295,2.0,25.36,2024,Sausage roll,,Eversley & California FC,ENG,7_right.webp,https://scrandle.com/media/o/Gf5hhmyWAAAfe7-.webp,scrandle,center,344.11546333844376
2025-11-03,8,left,1872715713947025469,https://x.com/albiongirl68/status/1872715713947025469,6.0,26.16,2024,Apple and mince pie crumble,With custard,Brighton & Hove Albion,ENG,8_left.webp,https://scrandle.com/media/o/Gf05BHOWcAA3tns.webp,scrandle,center,217.275902912505
2025-11-03,8,right,1472513156945747970,https://x.com/FootyScran/status/1472513156945747970,7.0,67.46,2021,Jerk chicken and rice,,Tooting & Mitcham United,ENG,8_right.webp,https://scrandle.com/media/o/FG9q57WWQAY2GLu.webp,scrandle,center,399.7381771865295
2025-11-03,9,left,1548675587383984128,https://x.com/FootyScran/status/1548675587383984128,2.5,34.66,2022,"Chips, peas and gravy",,Nantwich Town,ENG,9_left.webp,https://scrandle.com/media/o/FX4APAIWAAA0xGN.webp,scrandle,center,332.39859288651223
2025-11-03,9,right,1838646944312238563,https://x.com/dan05Mcr/status/1838646944312238563,12.5,59.83,2024,Chicken carvery,,Man City v Watford,ENG,9_right.webp,https://scrandle.com/media/o/GYQvpRFXAAAtPMG.webp,scrandle,center,436.67031865551115
