date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-05-31,0,left,1504377334249443328,https://x.com/FootyScran/status/1504377334249443328,10.8,34.61,2022,Chicken burger,With chips,Arsenal F.C.,ENG,0_left.webp,https://scrandle.com/media/o/FOCfNgmX0AYtRJ4.webp,scrandle,center,898.1761578770106
2026-05-31,0,right,1586369561640566786,https://x.com/FootyScran/status/1586369561640566786,7.0,59.49,2022,Chicken gyro and chips,"With ""chip salt""",Hull City A.F.C.,ENG,0_right.webp,https://scrandle.com/media/o/FgPqstSWYAIoWU_.webp,scrandle,center,1083.0210903143616
2026-05-31,1,left,1892640756889772537,https://x.com/FootyScran/status/1892640756889772537,9.0,59.22,2025,The jockey whopper,"3 burgers, 3 bacon, 3 cheese and 2 sausages",Newmarket Town F.C.,ENG,1_left.webp,https://scrandle.com/media/o/GkQCut5W4AA30MV.webp,scrandle,center,1059.1609993176696
2026-05-31,1,right,1483530797068034048,https://x.com/FootyScran/status/1483530797068034048,3.0,34.7,2022,Sausage roll,With chips and gravy,Matlock Town F.C.,ENG,1_right.webp,https://scrandle.com/media/o/FJaPZPfXEAM9Uq-.webp,scrandle,center,918.8911162030176
2026-05-31,2,left,1895608899207888963,https://x.com/toboboly/status/1895608899207888963,4.0,23.27,2025,Meat and potato pie,With peas and gravy,Ramsbottom United,ENG,2_left.webp,https://scrandle.com/media/o/Gk6OH1FW4AAeY5o.webp,scrandle,center,850.7112419749677
2026-05-31,2,right,100188,,0.0,13.99,2025,Serving of pickled jalapeños,,"Denver, Colorado",USA,2_right.webp,https://scrandle.com/media/o/IMG_7095.webp,scrandle,bottom left,691.2733495700369
2026-05-31,3,left,1724055047477068201,https://twitter.com/FootyScran/status/1724055047477068201,5.7,20.65,2023,Lamb doner wrap,,Beşiktaş J.K.,TUR,3_left.webp,https://scrandle.com/media/o/F-0S7RXXYAACYDp.webp,scrandle,center,879.2840141860964
2026-05-31,3,right,100286,,5.0,13.47,2026,"Pie, peas and gravy",,Maghull,ENG,3_right.webp,https://scrandle.com/media/o/bba9ba70f9672ea5f45ceb9c80091d0d.webp,scrandle,center,761.5560502388934
2026-05-31,4,left,1962561471302263049,https://x.com/FootyScran/status/1962561471302263049,6.0,26.22,2025,"Pie, chips, peas and gravy",,Hanley Town,ENG,4_left.webp,https://scrandle.com/media/o/GzxrQP2WgAAmyzy.webp,scrandle,center,855.1201516970574
2026-05-31,4,right,100468,,5.9,33.03,2026,Hotdog,,"The Sphere, Las Vegas",USA,4_right.webp,https://scrandle.com/media/o/4de499af9f40f3568290290c13a5beb6.webp,scrandle,bottom,869.780075351871
2026-05-31,5,left,100180,,10.4,32.24,2025,Italian beff sandwich,With peppers and au jus on the side,"Wrigley Field, Chicago",USA,5_left.webp,https://scrandle.com/media/o/IMG_3266.webp,scrandle,left,910.1215456876912
2026-05-31,5,right,1699755790515454091,https://twitter.com/FootyScran/status/1699755790515454091,0.3,16.87,2023,Chicken wings and rice,,PSS,IDN,5_right.webp,https://scrandle.com/media/o/F5a-4YCXcAEv2zv.webp,scrandle,center,783.5779545760086
2026-05-31,6,left,1774087719926517796,https://x.com/bigear23052001/status/1774087719926517796,5.5,63.44,2024,Buffalo chicken over rice,,Shimizu S-Pulse,JPN,6_left.webp,https://scrandle.com/media/o/GJ7TKrYbMAEVB4H.webp,scrandle,center,1089.6718393126475
2026-05-31,6,right,1525556611040829440,https://x.com/FootyScran/status/1525556611040829440,6.6,50.53,2022,Curry chips and sausages,,Dundalk F.C.,IRL,6_right.webp,https://scrandle.com/media/o/FSvdpj2XEAIzLG-.webp,scrandle,center,1028.398680281553
2026-05-31,7,left,1895784450421899452,https://x.com/FootyScran/status/1895784450421899452,6.4,67.5,2025,Chicken wrap,With chips and ranch sauce,Playford City Patriots,AUS,7_left.webp,https://scrandle.com/media/o/Gk8t6HHWEAAjpIJ.webp,scrandle,center,1163.3541170411625
2026-05-31,7,right,100342,,8.65,48.71,2026,Chicken on a stick,,Scranton Jazz Fest,USA,7_right.webp,https://scrandle.com/media/o/cf4b163b04ec23b273029c8b24ca399b.webp,scrandle,center,988.545898260651
2026-05-31,8,left,1507099660485337088,https://x.com/FootyScran/status/1507099660485337088,10.0,55.31,2022,Jerk chicken,With collard greens and rice,San Diego Loyal SC,USA,8_left.webp,https://scrandle.com/media/o/FOpLJpVWQAUSGiJ.webp,scrandle,center,1024.1873579528105
2026-05-31,8,right,1583751887211311104,https://twitter.com/FootyScran/status/1583751887211311104,6.0,64.5,2022,Breakfast wrap,"Two sausages, two bacon, egg, hash brown and cheese",Avro F.C.,ENG,8_right.webp,https://scrandle.com/media/o/Ffqd8VPWIAEc5xD.webp,scrandle,center,1128.5321445858635
2026-05-31,9,left,1661765706285830144,https://x.com/FootyScran/status/1661765706285830144,8.95,76.57,2023,Chicken burger,,Chelsea F.C.,ENG,9_left.webp,https://scrandle.com/media/o/Fw_HGVpXwAA9_9m.webp,scrandle,center,1118.3774045009932
2026-05-31,9,right,100260,,3.3,60.2,2026,Fried chicken,,FC Tokyo,JPN,9_right.webp,https://scrandle.com/media/o/fe97cfff3e1d5691068d55d947378a70.webp,scrandle,bottom,1067.379629200738
