date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-08-12,0,left,1488196084350570500,https://twitter.com/FootyScran/status/1488196084350570500,2.1,82.9,2022,Tropeiro,"Pork steak, sausage, rice, vegetables and fried egg",Atletico Mineiro,BRA,0_left.webp,https://scrandle.com/media/o/FKciczfXwAYyLY8.webp,scrandle,center,601.1512523432596
2025-08-12,0,right,1650475455961604097,https://twitter.com/FootyScran/status/1650475455961604097,3.0,33.4,2023,Pølse med lompe,,Lillestrøm,NOR,0_right.webp,https://scrandle.com/media/o/FueqrWPXgAEIrMC.webp,scrandle,center,196.15179996306105
2025-08-12,1,left,1599086614311219200,https://twitter.com/FootyScran/status/1599086614311219200,8.0,91.4,2022,Giant yorkshire pudding wrap,"Filled with beef, pigs in blankets, stuffing, mash, veg and gravy",Hyde United,ENG,1_left.webp,https://scrandle.com/media/o/FjEYyhxWAAI3U6R.webp,scrandle,center,468.64022358720973
2025-08-12,1,right,1580232164595359744,https://twitter.com/FootyScran/status/1580232164595359744,4.6,9.9,2022,Bacon roll,,Reading FC,ENG,1_right.webp,https://scrandle.com/media/o/Fe4cxaYXkAEEPKD.webp,scrandle,center,98.84878599469917
2025-08-12,2,left,1839726396588921313,https://x.com/FootyScran/status/1839726396588921313,14.0,70.1,2024,Double cheeseburger,,Yeovil Town,ENG,2_left.webp,https://scrandle.com/media/o/GYgFZ_iWIAAeA-X.webp,scrandle,center,508.1189819886331
2025-08-12,2,right,1687627956611321856,https://twitter.com/FootyScran/status/1687627956611321856,7.0,27.1,2023,The Bahama Mama,,Columbus Crew,USA,2_right.webp,https://scrandle.com/media/o/F2uorikXYAA4z1A.webp,scrandle,center,150.59410339532815
2025-08-12,3,left,1662064343339397123,https://twitter.com/FootyScran/status/1662064343339397123,3.0,60.5,2023,Meat and potato pie,With mushy peas and gravy,Chorley FC,ENG,3_left.webp,https://scrandle.com/media/o/FxDWtbAWwAA0szA.webp,scrandle,center,245.4613574640913
2025-08-12,3,right,1566429182787289088,https://twitter.com/FootyScran/status/1566429182787289088,9.0,85.3,2022,Chicken and halloumi wrap,With salt and pepper chips,Avro FC,ENG,3_right.webp,https://scrandle.com/media/o/Fb0TCX1XkAAASP-.webp,scrandle,center,493.1993455753672
2025-08-12,4,left,1624122368242089993,https://twitter.com/FootyScran/status/1624122368242089993,0.0,87.5,2023,Botervlaai,Sugar crumble pastry (free),VVV Venlo,NED,4_left.webp,https://scrandle.com/media/o/FooKrvzWACI2zbf.webp,scrandle,center,458.74500742592664
2025-08-12,4,right,1487809456771584002,https://twitter.com/FootyScran/status/1487809456771584002,1.5,67.9,2022,Sausage and Vegeta,,Kamenica Sasa,MKD,4_right.webp,https://scrandle.com/media/o/FKXC0HAWQAIUF5i.webp,scrandle,center,236.833918472679
