date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2025-12-08,0,left,1828095360553685268,https://x.com/GeorgeHS2706/status/1828095360553685268,7.0,60.06,2024,Beano Burger,,Badshot Lea FC,ENG,0_left.webp,https://scrandle.com/media/o/GV6zA4wXMAAlQED.webp,scrandle,center,471.62524696058273
2025-12-08,0,right,1851195267824930999,https://x.com/Apple09130616/status/1851195267824930999,5.9,21.5,2024,Burger with gherkins,,Brighton & Hove Albion,ENG,0_right.webp,https://scrandle.com/media/o/GbDESULWAAA1aWu.webp,scrandle,center,251.88603667460507
2025-12-08,1,left,1639575718303604736,https://twitter.com/FootyScran/status/1639575718303604736,7.0,89.1,2023,10 sausages with chips,With a drink,Whitehawk FC,ENG,1_left.webp,https://scrandle.com/media/o/FsDxbKiXwAEKknp.webp,scrandle,center,349.4461142089718
2025-12-08,1,right,1630268130567110658,https://twitter.com/FootyScran/status/1630268130567110658,4.3,6.4,2023,Cheeseburger,,Doncaster Rovers,ENG,1_right.webp,https://scrandle.com/media/o/Fp_gOMJX0AAf32c.webp,scrandle,center,111.17831330448588
2025-12-08,2,left,1892953062811005264,https://x.com/FootyScran/status/1892953062811005264,2.9,31.8,2025,Meatball sandwich,,AFC Amsterdam,NED,2_left.webp,https://scrandle.com/media/o/GkUexpJW4AAxVA5.webp,scrandle,center,221.73448976186924
2025-12-08,2,right,1478055197712826369,https://twitter.com/FootyScran/status/1478055197712826369,8.0,18.7,2022,Pork and stuffing roll,With crackling,Reading FC,ENG,2_right.webp,https://scrandle.com/media/o/FIMbXfLXsAA44os.webp,scrandle,center,353.7193266273506
2025-12-08,3,left,1487136864498765827,https://x.com/FootyScran/status/1487136864498765827,8.5,66.28,2022,Philly cheesesteak,,San Jose Earthquakes,USA,3_left.webp,https://scrandle.com/media/o/FKNfGA0XsAERF4n.webp,scrandle,center,412.2606607595336
2025-12-08,3,right,1469000145471774728,https://x.com/FootyScran/status/1469000145471774728,6.0,55.15,2021,"Pie, chips and gravy",Pint of Banks’s amber not included,Walsall FC,ENG,3_right.webp,https://scrandle.com/media/o/FGLv2DnXoAYYk46.webp,scrandle,center,385.0314182222203
2025-12-08,4,left,1781676701761646908,https://x.com/Cherry_hopper/status/1781676701761646908,,44.52,2024,Chicken and mushroom pie,With beans and gravy (peas unavailable),Louth Town FC,ENG,4_left.webp,https://scrandle.com/media/o/GLnJg3AW4AE1Vo5.webp,scrandle,center,261.2640836934004
2025-12-08,4,right,1953487136566464739,https://x.com/SportScran/status/1953487136566464739,2.9,33.91,2025,Hotdog,,"B-67, Nuuk Stadium",GRL,4_right.webp,https://scrandle.com/media/o/GxwuMkHWYAEa_Hl.webp,scrandle,center,343.701017393882
2025-12-08,5,left,1697294498458402821,https://twitter.com/FootyScran/status/1697294498458402821,6.0,91.8,2023,Chicken loaded fries,,Partick Thistle Women,SCO,5_left.webp,https://scrandle.com/media/o/F44AWRSXgAAot1e.webp,scrandle,center,645.413818298181
2025-12-08,5,right,1627355116561920003,https://twitter.com/FootyScran/status/1627355116561920003,8.5,76.0,2023,Poutine,,Aston Villa,ENG,5_right.webp,https://scrandle.com/media/o/FpWG2XyXwAIAtPS.webp,scrandle,center,463.6897926097186
2025-12-08,6,left,1661564180124561408,https://x.com/FootyScran/status/1661564180124561408,8.0,82.32,2023,Chicken tenders and waffle fries,,Western United,AUS,6_left.webp,https://scrandle.com/media/o/Fw8P0F1XsAACghT.webp,scrandle,center,557.2054898247146
2025-12-08,6,right,1849804750230794341,https://x.com/SportScran/status/1849804750230794341,9.5,71.61,2024,Steak and peppercorn fries,,Man City,ENG,6_right.webp,https://scrandle.com/media/o/GavTnY_WoAA1Vxe.webp,scrandle,center,454.4634860670018
2025-12-08,7,left,1860670506363404530,https://x.com/FootyScran/status/1860670506363404530,3.45,41.58,2024,Sausage,,Bohemians Praha,CZE,7_left.webp,https://scrandle.com/media/o/GdJsW7TWoAEKKoB.webp,scrandle,center,345.1635804516149
2025-12-08,7,right,1521887362665660416,https://x.com/FootyScran/status/1521887362665660416,3.4,32.37,2022,Sausage in a flat bread,,Norway Cup Final,NOR,7_right.webp,https://scrandle.com/media/o/FR7UfK5XMAMSe4P.webp,scrandle,center,229.33541680694242
2025-12-08,8,left,1762631292762362134,https://x.com/FootyScran/status/1762631292762362134,,68.86,2024,Quesabirria tacos,With elote,Philadelphia Union,USA,8_left.webp,https://scrandle.com/media/o/GHYV6FNXMAAxA3r.webp,scrandle,center,454.41966508610756
2025-12-08,8,right,100013,,4.0,62.68,2025,Skin-on chips,,Ipswich,ENG,8_right.webp,https://scrandle.com/media/o/1000005008.webp,scrandle,center,282.3362124985414
2025-12-08,9,left,1774162310606549150,https://x.com/CRForeignLegion/status/1774162310606549150,7.45,58.68,2024,Two brisket sliders,With fries and coleslaw,Colorado Rapids,USA,9_left.webp,https://scrandle.com/media/o/GJ8XFFqWcAE7kLD.webp,scrandle,center,571.6246108123054
2025-12-08,9,right,1834916138456612973,https://x.com/willbarrington/status/1834916138456612973,4.5,10.24,2024,Hot dog,,Northampton Town F.C.,ENG,9_right.webp,https://scrandle.com/media/o/GXbueCXXEAA7-eb.webp,scrandle,center,127.45853228307072
