date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-01-06,0,left,1959179988252406054,https://x.com/FootyScran/status/1959179988252406054,5.0,89.9,2025,The breakfast stack,"Bacon, sausage, egg, hash brown and cheese",Chadderton FC,ENG,0_left.webp,https://scrandle.com/media/o/GzBn0CsXUAAFA8U.webp,twitter,center,456.87261618273567
2026-01-06,0,right,1652239305496993792,https://twitter.com/FootyScran/status/1652239305496993792,10.5,36.3,2023,Popcorn chicken and chips,,Melbourne Demons,AUS,0_right.webp,https://scrandle.com/media/o/Fu3u4_wWYAEG2G7.webp,scrandle,center,387.0927437837773
2026-01-06,1,left,1947742146896748763,https://x.com/TChestikov/status/1947742146896748763,,22.63,2025,Bovril,"""strong enough to melt the cutlery""",Dagenham & Redbridge,ENG,1_left.webp,https://scrandle.com/media/o/GwfFKCRXYAA2PHZ.webp,scrandle,center,172.3724641259685
2026-01-06,1,right,1739657019177509072,https://x.com/FootyScran/status/1739657019177509072,5.75,8.72,2023,Hot dog,,Queens Park Rangers,ENG,1_right.webp,https://scrandle.com/media/o/GCSA1gtW4AAO-UO.webp,scrandle,center,224.70762091658526
2026-01-06,2,left,1655552058206961664,https://x.com/FootyScran/status/1655552058206961664,6.5,31.09,2023,Hash n Load Meal,"Hash brown, sausage, bacon, cheese, beans",Grimsby Town,ENG,2_left.webp,https://scrandle.com/media/o/FvmzxG3XsAEwDkm.webp,scrandle,center,361.25405114629274
2026-01-06,2,right,1849071045094846776,https://x.com/SportScran/status/1849071045094846776,5.85,71.35,2024,Warm toffee apple crumble,,Hull City,ENG,2_right.webp,https://scrandle.com/media/o/Gak4UI8XMAAV2JA.webp,scrandle,center,473.0775229550265
2026-01-06,3,left,1773136184518000931,https://x.com/FootyScran/status/1773136184518000931,,40.3,2024,Mysterious Brazilian Scran,With farofa,Arena Castelão,BRA,3_left.webp,https://scrandle.com/media/o/GJtwqWEXYAADGUu.webp,scrandle,center,321.3408635284585
2026-01-06,3,right,1630623521683456005,https://x.com/FootyScran/status/1630623521683456005,4.2,28.19,2023,Sausage and bread,,SK Bratislava,SVK,3_right.webp,https://scrandle.com/media/o/FqEjcf-XsAIJ28k.webp,scrandle,center,241.48024327517686
2026-01-06,4,left,1908272744887967830,https://x.com/FootyScran/status/1908272744887967830,4.5,46.49,2025,Chicken pie and pigs in blankets,"With gravy, mushy peas, and a drink",Millhead FC,ENG,4_left.webp,https://scrandle.com/media/o/Gns_yubXMAA4GLs_J1uMKmG.webp,scrandle,center,423.0965367576354
2026-01-06,4,right,1611723174063882240,https://x.com/FootyScran/status/1611723174063882240,5.0,17.11,2023,Cheeseburger,,Tranmere Rovers,ENG,4_right.webp,https://scrandle.com/media/o/Fl39rq4XkAEKli6.webp,scrandle,center,101.33541973573881
2026-01-06,5,left,1494392554028216320,https://twitter.com/FootyScran/status/1494392554028216320,3.5,14.8,2022,Sausage roll,,Burton Albion,ENG,5_left.webp,https://scrandle.com/media/o/FL0mGusX0AY7YHc.webp,scrandle,center,140.31993675819766
2026-01-06,5,right,1521177140783468544,https://twitter.com/FootyScran/status/1521177140783468544,1.5,20.3,2022,Mushy peas,,Notts County,ENG,5_right.webp,https://scrandle.com/media/o/FRxOi7zX0AE8JPW.webp,scrandle,center,121.30721800729691
2026-01-06,6,left,1508870704283926536,https://x.com/FootyScran/status/1508870704283926536,5.2,16.8,2022,Curry chips,,AVIVA Stadium,IRL,6_left.webp,https://scrandle.com/media/o/FPCV6EoXIAso0N3.webp,scrandle,center,235.31263344928703
2026-01-06,6,right,1773557179158528358,https://x.com/LJewstein/status/1773557179158528358,5.8,39.92,2024,"Egg, bacon, cheese and onion burger",With a can of VB,Tyabb Junior Football Netball Club,AUS,6_right.webp,https://scrandle.com/media/o/GJzw2MJbsAAtqLN.webp,scrandle,center,339.1337870785408
2026-01-06,7,left,1469274608729833477,https://twitter.com/FootyScran/status/1469274608729833477,7.5,36.0,2021,The Brooklyn Big Dog,,West Ham,ENG,7_left.webp,https://scrandle.com/media/o/FGPpd55XIAIyNjv.webp,scrandle,center,379.19018306483594
2026-01-06,7,right,1579142957793710080,https://twitter.com/FootyScran/status/1579142957793710080,4.95,85.0,2022,BBQ bacon loaded fries,,West Brom,ENG,7_right.webp,https://scrandle.com/media/o/Feo-JgTXoAYtYo6.webp,scrandle,center,543.5864302051597
2026-01-06,8,left,1827686350776062065,https://x.com/FootyScran/status/1827686350776062065,3.5,55.3,2024,Roast potatoes with beef gravy,,Huddersfield Town,ENG,8_left.webp,https://scrandle.com/media/o/GV0i6ZnWAAAsiah_cErKHW1.webp,scrandle,center,300.3769264075374
2026-01-06,8,right,1915070383939608617,https://x.com/SportScran/status/1915070383939608617,8.0,73.13,2025,The hawk burger,"Chicken, beef patty, hash browns, sausages, onion rings, cheese",Whitehawk FC,ENG,8_right.webp,https://scrandle.com/media/o/GpOyXKJXcAAEfsK.webp,scrandle,center,560.1759563574363
2026-01-06,9,left,1822318099854467157,https://x.com/MottysMic/status/1822318099854467157,3.5,10.55,2024,Cheesy Chips,,Eastbourne Borough FC,ENG,9_left.webp,https://scrandle.com/media/o/GUospZpXUAALTz-.webp,scrandle,center,216.9468834795034
2026-01-06,9,right,1482292496986161154,https://x.com/FootyScran/status/1482292496986161154,4.5,45.77,2022,Chips and nuggets,With ketchup,Cliftonville FC,NIR,9_right.webp,https://scrandle.com/media/o/FJIpKscXoAQv_GZ.webp,scrandle,center,418.40189411535414
