date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-02-19,0,left,1517550876696719363,https://x.com/FootyScran/status/1517550876696719363,3.5,25.29,2022,Cheesy chips,,Tamworth FC,ENG,0_left.webp,https://scrandle.com/media/o/FQ9see0XMAIwAPu.webp,scrandle,center,889.22762978129
2026-02-19,0,right,1921666750350770636,https://x.com/FootyScran/status/1921666750350770636,18.0,19.17,2025,Four Cheese Pizza,"Large tiger bread style dough, topped with san marzano tomato sauce, mozzarella, cheddar, monterey jack and emmental cheese, with basil, olive oil and salt",Wembley,ENG,0_right.webp,https://scrandle.com/media/o/GqshuMvXkAAK0WT.webp,scrandle,center,842.6583131563316
2026-02-19,1,left,1782509354370859279,https://x.com/FootyScran/status/1782509354370859279,24.0,64.9,2024,Steak sandwich,"Black garlic mayo, rocket, onion rings, chips",Arsenal W.F.C.,ENG,1_left.webp,https://scrandle.com/media/o/GLy-zt3WgAAA1Hp.webp,scrandle,center,1063.1986528612174
2026-02-19,1,right,1495044311892865025,https://twitter.com/FootyScran/status/1495044311892865025,6.0,74.6,2022,Pork and stuffing baguette,,Arsenal F.C.,ENG,1_right.webp,https://scrandle.com/media/o/FL924AcXoAwJU0C.webp,scrandle,center,956.1623034235101
2026-02-19,2,left,1620142740142178307,https://twitter.com/FootyScran/status/1620142740142178307,6.5,51.5,2023,"Meatballs, chips, gravy and mushy peas",,Coalville Town F.C.,ENG,2_left.webp,https://scrandle.com/media/o/FnvnNHXWIAYtXde.webp,scrandle,center,931.8866258377601
2026-02-19,2,right,1503357162671722501,https://twitter.com/FootyScran/status/1503357162671722501,10.0,83.3,2022,Lamb keema fries,,Birmingham City F.C.,ENG,2_right.webp,https://scrandle.com/media/o/FNz_XIbXIAcXJ61.webp,scrandle,center,1141.6932018182779
2026-02-19,3,left,1533842861405396993,https://twitter.com/FootyScran/status/1533842861405396993,9.5,63.6,2022,Toro fajita quesadillas,,Rio Grande Valley FC,USA,3_left.webp,https://scrandle.com/media/o/FUlN82OWUAAGkQE.webp,scrandle,bottom right,1022.7166383967985
2026-02-19,3,right,1503441312212828167,https://twitter.com/FootyScran/status/1503441312212828167,10.0,29.0,2022,Shawarma,,Chelsea F.C.,ENG,3_right.webp,https://scrandle.com/media/o/FN1L3UdWUAAhfTZ.webp,scrandle,center,853.9264030563902
2026-02-19,4,left,1740076947898790334,https://x.com/FootyScran/status/1740076947898790334,12.5,44.44,2023,Jerk chicken,"With rice, plantain, gravy and coleslaw",Kingstonian FC,ENG,4_left.webp,https://scrandle.com/media/o/GCX-whyXoAAN7VO.webp,scrandle,center,989.017261495034
2026-02-19,4,right,1927397725659660635,https://x.com/SportScran/status/1927397725659660635,7.0,27.82,2025,Cheese and ham panini,,Manchester United F.C.,ENG,4_right.webp,https://scrandle.com/media/o/Gr9-A67XwAAteXW.webp,scrandle,center,792.0710933438237
2026-02-19,5,left,1670895617432748032,https://twitter.com/FootyScran/status/1670895617432748032,7.0,9.7,2023,Hot dog,,Aviva Stadium,IRL,5_left.webp,https://scrandle.com/media/o/FzA2tOsWYAMieTQ.webp,scrandle,center,766.4125322245584
2026-02-19,5,right,1480526615994118151,https://x.com/FootyScran/status/1480526615994118151,9.0,43.8,2022,Smashed double cheeseburger,,Nottingham Forest F.C.,ENG,5_right.webp,https://scrandle.com/media/o/FIvjG3gX0AYjzXr.webp,scrandle,center,1200.5884228222274
2026-02-19,6,left,1458159086982336523,https://x.com/FootyScran/status/1458159086982336523,4.7,30.8,2021,Cheese and ham panini,,Manchester United F.C.,ENG,6_left.webp,https://scrandle.com/media/o/FDxr9TWWYAMjdJ8.webp,scrandle,center,801.7503392926372
2026-02-19,6,right,1900250344145170690,https://x.com/SportScran/status/1900250344145170690,7.0,80.34,2025,Mega Burger,"2x burgers, 2x cheese, 4x bacon",Ilkeston Town F.C.,ENG,6_right.webp,https://scrandle.com/media/o/Gl8LnR2XgAAx_Rw.webp,scrandle,center,1165.6021011828843
2026-02-19,7,left,1779152197021745294,https://x.com/aaronsagar/status/1779152197021745294,10.0,67.72,2024,Double bacon smash burger,With cheesy chips,Hampton & Richmond FC,ENG,7_left.webp,https://scrandle.com/media/o/GLDRfieXQAAZ_jz.webp,scrandle,center,1094.6387755968997
2026-02-19,7,right,1915837454155710491,https://x.com/chris_dewick/status/1915837454155710491,,61.2,2025,Doner Meat & Chips,,Stoke City F.C.,ENG,7_right.webp,https://scrandle.com/media/o/GpZr89ZWIAA5vzs.webp,scrandle,center,979.9291154584114
2026-02-19,8,left,1461638441343635458,https://x.com/FootyScran/status/1461638441343635458,4.5,53.83,2021,"Chips, sausages and curry sauce",In a cob,South Shields F.C.,ENG,8_left.webp,https://scrandle.com/media/o/FEjIacEWUAI9ic0.webp,scrandle,center,1031.7163562545097
2026-02-19,8,right,1965843393541742592,https://x.com/FootyScran/status/1965843393541742592,4.5,72.3,2025,Roast potatoes,With beef brisket gravy,Huddersfield Town A.F.C.,ENG,8_right.webp,https://scrandle.com/media/o/G0gUJQhWcAASfT5.webp,scrandle,center,1105.8263685592508
2026-02-19,9,left,1827275169137668501,https://x.com/FootyScran/status/1827275169137668501,7.0,84.7,2024,Breakfast special,"Sausage, egg and cheese",Brighton & Hove Albion F.C.,ENG,9_left.webp,https://scrandle.com/media/o/GVvJFBbW0AAZ4sU.webp,scrandle,center,987.8951855477407
2026-02-19,9,right,1964705031300743522,https://x.com/FootyScran/status/1964705031300743522,5.5,76.6,2025,"Pie, mash, peas and gravy",,Rotherham United F.C.,ENG,9_right.webp,https://scrandle.com/media/o/G0QIzwbWMAAhs1U.webp,scrandle,center,873.012681809936
