date,match_id,side,id,url,price,rating,year,title,subtitle,club,country,image_name,image_url,rating_source,image_position,elo
2026-05-05,0,left,21092025002,,10.0,34.2,2025,Fish & Chips,,Women's Super League Merseyside Derby,ENG,0_left.webp,https://scrandle.com/media/o/becf686b6db4.webp,scrandle,center,342.8829566413076
2026-05-05,0,right,1477703882348322817,https://x.com/FootyScran/status/1477703882348322817,3.6,10.43,2022,Scouse pie,,Everton,ENG,0_right.webp,https://scrandle.com/media/o/FIHb2SbWYAYXlu4.webp,scrandle,center,192.38935543289452
2026-05-05,1,left,1855020000475856909,https://x.com/charlie_r_17/status/1855020000475856909,5.0,44.49,2024,Nachos,,Gosport Borough,ENG,1_left.webp,https://scrandle.com/media/o/Gb5a2x7W8AAxyyr.webp,scrandle,center,376.154203771323
2026-05-05,1,right,100450,,6.75,19.9,2026,Cotton candy fries,Topped with blue mayo and cotton candy,Toronto Bluejays,CAN,1_right.webp,https://scrandle.com/media/o/fd0ef7a713125947c88e3bdc219bee51.webp,scrandle,center,208.85495217908564
2026-05-05,2,left,1952146049273155804,https://x.com/MyPrideOrDie/status/1952146049273155804,11.9,35.92,2025,Sri Lankan chicken curry,With chickpeas and naan,Orlando Pride,USA,2_left.webp,https://scrandle.com/media/o/Gxdqe-8XcAAuihA.webp,scrandle,center,311.66054986328055
2026-05-05,2,right,1847635063048978710,https://x.com/holmesdalegent/status/1847635063048978710,11.95,20.6,2024,Cheeseburger,With a Madri,Meadow Lane,ENG,2_right.webp,https://scrandle.com/media/o/GaQeSy5XkAA9f1R.webp,scrandle,center,144.2376816790531
2026-05-05,3,left,1460560657544265736,https://x.com/FootyScran/status/1460560657544265736,4.3,61.01,2021,Twente Ham,,FC Twente,NED,3_left.webp,https://scrandle.com/media/o/FET0LQHWYAAjcLg.webp,scrandle,center,494.056223715873
2026-05-05,3,right,1842642242592551226,https://x.com/GA_SKOL/status/1842642242592551226,9.5,23.86,2024,Hot dog,,Arsenal,ENG,3_right.webp,https://scrandle.com/media/o/GZJhWktXIAAqBqA.webp,scrandle,center,301.06014003713284
2026-05-05,4,left,1518269156159860740,https://x.com/FootyScran/status/1518269156159860740,37.0,14.5,2022,Pick and mix,,Wembley,ENG,4_left.webp,https://scrandle.com/media/o/FRH5v1MXEAAjici.webp,scrandle,center,193.95671159966813
2026-05-05,4,right,1913229505486787059,https://x.com/ManUtdKStand/status/1913229505486787059,5.0,43.3,2025,Chicken curry pie,,Marine AFC,ENG,4_right.webp,https://scrandle.com/media/o/Go0oF7qWkAElpir.webp,scrandle,center,369.6018471884985
2026-05-05,5,left,1640036918745260033,https://x.com/FootyScran/status/1640036918745260033,3.5,13.49,2023,Pie and mushy peas,,Thackley AFC,ENG,5_left.webp,https://scrandle.com/media/o/FsKU4kYWAAA3MRL.webp,scrandle,center,181.19520247625167
2026-05-05,5,right,100347,,24.45,42.78,2026,Impossible burger,With fries and a Pepsi,"Oakland, CA",USA,5_right.webp,https://scrandle.com/media/o/f8d22605520a2cfea202008c0db3ab0d.webp,scrandle,center,353.24413974854815
2026-05-05,6,left,1514942167525072908,https://x.com/FootyScran/status/1514942167525072908,6.5,34.96,2022,Two sausage hot dog,"With teriyaki sauce, seaweed and scrambled egg",Yokohama FC,JPN,6_left.webp,https://scrandle.com/media/o/FQYn3muX0AUHI3-.webp,scrandle,center,347.8091581200842
2026-05-05,6,right,1869085485504819600,https://x.com/SportScran/status/1869085485504819600,3.0,57.09,2024,Chicken curry chip butty,,Redcar Town FC,ENG,6_right.webp,https://scrandle.com/media/o/GfBTV6tXIAAWFJe.webp,scrandle,center,329.37935186774376
2026-05-05,7,left,1558491999979937792,https://x.com/FootyScran/status/1558491999979937792,6.0,36.31,2022,Chicken curry,With rice and a samosa,Sporting Khalsa,ENG,7_left.webp,https://scrandle.com/media/o/FaDgNZWXkAAOL34.webp,scrandle,center,295.06091227911986
2026-05-05,7,right,1542569548880265217,https://x.com/FootyScran/status/1542569548880265217,6.0,45.12,2022,Chicken curry and chips,,Aston Villa,ENG,7_right.webp,https://scrandle.com/media/o/FWhO062X0AIBOdO.webp,scrandle,center,397.95709144855454
2026-05-05,8,left,1483487604955918345,https://x.com/FootyScran/status/1483487604955918345,7.0,55.38,2022,Hot dog,,Hull City,ENG,8_left.webp,https://scrandle.com/media/o/FJZoHJtWQAIhqyz.webp,scrandle,center,490.2080318046135
2026-05-05,8,right,1523744443513606144,https://x.com/FootyScran/status/1523744443513606144,9.5,46.26,2022,Chicken nachos,,Nashville SC,USA,8_right.webp,https://scrandle.com/media/o/FSVteXbXEAI9hFn.webp,scrandle,center,397.0175041130838
2026-05-05,9,left,1850210430951587877,https://x.com/SportScran/status/1850210430951587877,11.0,45.82,2024,18 inch sausage roll,,Portsmouth FC,ENG,9_left.webp,https://scrandle.com/media/o/Ga1Ek7MbsAAx4gw.webp,scrandle,center,365.5429256533721
2026-05-05,9,right,1824764736614834394,https://x.com/FootyScran/status/1824764736614834394,4.2,14.68,2024,Cheese pizza,,West Brom,ENG,9_right.webp,https://scrandle.com/media/o/GVLd2rHXgAAjBm-.webp,scrandle,center,184.3101132642307
