0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
0.81593627,-0.62110674,-0.18537267,0.2826881,-0.2910118,0.39307255,-0.7260706,-0.81658584,0.1555843,-0.28961238,-0.47768745,-0.85826975,-0.76403165,-0.10419392,-0.2819013,0.016825479,0.14126536,0.0931087,-0.61464405,-0.39355594,-0.20559461,0.18341565,-0.21249028,-0.48720992,-0.015656322,0.5943098,0.22640103,0.4658441,0.4365127,-0.2151618,-0.20112044,-0.7734896,0.8610795,-0.6295775,-0.5430553,0.20322587,-0.17328519,-0.3821304,-0.24928668,-0.110957615,0.08863328,0.22800866,-1.0047352,-0.17272766,0.32114127,0.47020948,-0.830569,-0.47564557,-0.09157102,-0.62420976,-0.32507855,-0.19278051,0.03869524,0.21170779,-0.29674706,0.2975839,-0.08859415,0.5783527,-0.12912148,-0.23542808,0.4010747,0.27048305,0.10101108,-0.36853126,-0.36616355,0.7617025,-0.671011,-0.0032481812,-0.19976552,-0.19130778,0.8727257,-0.17178866,0.2107203,-0.14831884,0.21990117,-1.2363309,-0.05741729,-0.21455497,0.24147531,-0.40406117,0.066190556,0.87452346,-0.35111722,0.9724664,-0.4910637,-0.10119278,0.84256285,0.26342192,-0.067881204,1.1241996,0.0720333,0.119404756,-0.11379874,-0.22294854,-1.162868,-0.28477174,-0.36864492,-0.18306565,0.05509147,1.1595825,0.64965147,-0.5484354,1.040716,0.18046156,-0.0772506,-0.11924746,-0.52666616,0.7465812,-0.37039402,-0.3165589,0.07620536,1.0292149,0.36683792,-0.405871,0.47708952,-0.9040904,0.3634062,-0.06803501,-0.44229934,-0.55897367,0.64239305,0.11887062,0.16131958,-0.14193027,-0.3253096,-0.079181485,0.5599755,-0.52167547,0.13954155,-1.180972,0.13670981,0.11518364,0.019119222,-0.1782045,0.5045056,-0.04210109,0.3664615,-0.7380288,-0.13393542,0.027061949,-0.40339455,0.64404213,0.79244953,-0.11677709,-0.3149695
0.78081334,-0.742482,-0.108554885,-0.19251896,-0.6307866,-0.35841942,0.12742378,0.4089205,0.08332579,0.42701736,-0.47734442,-0.51432824,-0.059724316,0.06629594,-0.1968112,0.23998767,0.43326488,0.5046806,-0.1821976,-0.14841568,0.16014978,0.33030945,0.13903663,0.19146153,0.34710893,0.79995453,-0.110613056,-0.009231452,-0.9345068,0.11927666,-0.03031215,-0.4023588,-0.20037144,-0.108318634,-0.6101791,-0.1745868,0.67327315,-0.46289313,-0.10946162,-1.0439484,-0.3135275,1.2714816,-0.61416304,-0.4828165,0.39071214,0.04420593,1.2612656,-0.1567975,-0.2865988,0.22532965,-0.032385048,-0.5381326,-0.07478486,0.42647642,0.5366347,0.19450276,0.44202307,1.6758369,-0.7450831,0.7485388,-0.19420525,0.077043906,-0.37334743,-0.09892197,0.09585401,-0.01007349,-0.78492785,0.2920615,0.3131917,-0.35849485,-0.6140779,0.3876359,-0.3585513,-0.6769864,-0.84057546,0.04832821,0.3628616,-1.4377089,-0.6781278,-0.7228857,-0.45833135,-0.08308037,0.24817105,0.7309133,-0.68053716,0.1968211,1.1295406,0.37632462,0.23250823,-0.66301364,0.115894556,-0.17281054,0.27061224,0.9116754,-0.45631322,-0.60635304,0.27360883,-0.1691679,0.5537454,1.156198,-0.7939846,0.37056535,-0.006142771,0.5433309,0.1643469,0.072153434,0.4235128,-0.95374393,3.5129488e-06,-0.3064151,0.084599234,0.25373566,-0.37710267,-0.53021836,0.09115259,-0.11712096,-0.15698978,-0.24873334,-0.15948254,-1.104682,-0.5571494,0.11260877,-0.22067094,-0.87176126,-0.8845727,0.010314151,-0.48525748,-0.9534109,0.5509639,-2.0153346,0.43288627,-0.24108303,0.643936,0.11270192,0.9313472,-0.25583377,1.1201923,0.049547896,0.2750543,-0.50680447,-0.07685314,-0.427408,-0.15131758,0.62497085,-0.566361
0.31669337,-0.5759152,-0.35216698,0.55043083,0.31685275,-0.059360817,-0.5562351,-0.27726758,0.23697604,0.06488492,-0.13622698,-0.4740596,-0.16866699,-0.2021227,0.102744445,0.03863633,0.2649318,0.31162462,-0.12890185,0.11998895,0.050297506,0.453288,0.08332388,-0.38467726,0.8908526,0.26849172,0.2016873,-0.12609592,-0.4481625,-0.02361627,-0.35683593,-0.3815506,-0.30088803,-0.7045561,-0.46952972,0.14823596,-0.12070662,-0.24979392,-0.22505209,-0.13831681,0.024452515,0.7674206,0.16359662,-0.022597294,-0.28356394,-0.2747543,0.08196809,-0.11170186,0.551192,-0.27360356,-0.46838865,0.3133182,-0.49574074,0.18288365,0.4492987,-0.0054764245,-0.010838391,1.1808063,0.05220971,-0.2947929,0.26100254,0.42725337,0.03729166,-0.06652798,-0.25683403,0.22554299,-0.4796306,0.47032157,-0.19011185,0.47078148,0.30814087,-0.04845979,-0.5198484,-0.32944942,-0.987127,-0.9729523,0.83705425,-0.41609538,0.0957662,-0.055113032,-0.37416542,0.25794226,-0.033008277,1.0306447,0.39497656,-0.47715843,0.6378895,-0.13799694,0.20595108,1.0473671,0.6064479,-0.11256385,-0.19638555,0.7285515,-1.2374978,-0.82821083,0.013068918,-0.050197225,-0.050182525,0.74930465,-0.21630852,-0.82302165,0.021853045,0.06710044,-0.013429731,0.16869007,-0.17651649,-0.008436125,-0.10404263,-0.047099702,0.31328282,0.49146616,-0.3027638,-0.3851193,0.18255176,0.5623653,0.3347348,0.5640787,0.15013503,-0.54624885,-0.5470194,0.13665289,0.13302444,-0.29039142,0.040477592,-0.121528916,0.8185308,-0.5406389,-0.16253686,-1.1369566,-0.037263937,0.19299608,0.630889,0.005858548,0.51232976,0.22599131,0.02597544,-0.8450822,0.38090926,-0.059406742,0.2846858,-0.41858885,0.29464993,0.2855646,-0.3917519
0.49031886,-0.966131,-0.84968185,-0.14339647,0.05700118,-0.17667538,-0.605054,-0.22429909,-0.041958004,-0.51650494,0.833316,-0.23684315,0.15512213,-0.26169917,0.21786532,-0.57702047,0.13980508,0.27856737,0.60825425,-0.09510501,0.26726246,0.15343712,-0.62235785,-0.29100865,-0.39290345,-0.5916134,-0.7715782,-0.5856011,1.1809868,-0.024927802,-0.50360715,-1.8192924,-0.39130527,0.08197695,-0.28820688,0.65634525,0.30854505,-0.06605781,0.6017953,-0.36440077,0.5837747,1.3442018,-0.38522643,-0.5290554,0.18320055,0.32376537,0.71461713,-0.6977099,0.876498,-0.4027059,-0.16458341,-0.016443456,0.34887737,-0.1428156,-0.16042416,-0.17202848,0.112478726,0.8305201,-0.3597503,0.29900584,0.87914485,-0.575389,-0.24591118,-0.258669,-0.60484135,-0.7006019,-0.08518108,-0.20792122,-0.53884447,-0.03946682,-0.27877733,-0.24384515,0.32084453,0.19606853,-0.45477423,-1.7250813,-0.35344845,0.19459808,0.28536528,0.14742087,-0.017841227,0.9942761,0.0044653006,1.2271764,0.7964912,-0.12869373,1.5095177,0.0005198396,0.6837864,1.7654713,-0.2820671,0.2490393,0.20787372,-0.25413573,-0.41010398,0.021446079,-0.37533468,-0.13293429,0.10965737,0.82419324,-0.6671496,-0.92904407,0.5940134,0.19598433,0.48177844,-0.14735869,-0.053622853,-0.34998056,0.4920176,-0.02935408,-0.28289634,0.249835,-0.29151574,-0.6094652,-0.34947285,-0.9143777,0.5561356,-0.7006264,0.3943934,-0.70949805,0.6620716,-0.07257004,-0.51745,-0.23452617,-0.15063383,0.17880145,-0.1599909,0.4613096,0.19870053,-0.95614475,0.2966003,-0.23447314,-1.1416665,-0.253437,0.39293772,-0.19587378,1.3859795,-1.2902958,0.12570825,-0.40394095,-0.7746012,0.1700968,0.452291,0.062034685,-0.19425648
0.1873422,-0.6777288,-0.050067578,-0.077998966,0.16504674,-0.45206076,-0.17689918,-0.12751928,0.10505009,-0.015769307,0.45847166,-0.7382337,-0.15259452,-0.21318944,-0.26479366,-0.1874605,0.13985077,0.62649894,-0.35206568,-0.266482,-0.13714692,-0.3484289,-0.06284503,-0.42684522,-0.055131145,0.02588927,-0.5554465,-0.21667114,0.20694162,-0.123825334,0.04068716,-1.4442512,-0.05267308,0.2237091,-0.5830937,0.031664997,0.22525533,-0.31915215,0.22885908,-0.5103525,0.36718202,0.38676488,0.51644313,-0.46563563,-0.7157861,0.28012767,-0.029432327,-0.030181257,0.16267723,-0.12878421,0.023522101,-0.16259377,0.5197444,-0.57207656,0.020995444,-0.081240945,0.13550596,0.13958076,-0.107274264,-0.230393,0.68241,0.35975564,-0.120803125,0.1671915,-0.12286534,0.06658535,-0.2192672,-0.42741147,-0.4225262,0.04241974,0.34794602,-0.41622376,0.027507849,0.15464847,-0.60683614,-0.8836948,-0.12884885,-0.7313651,0.022971172,0.2856884,0.31556457,0.26598245,0.5856354,0.5501728,0.23259164,-0.32895532,1.1847628,0.064388074,0.25719863,0.17810339,-0.16786194,0.7710985,-0.15071458,0.4812521,-1.5821048,-0.21193379,0.017975982,0.26110917,0.20165986,0.7995317,0.07968313,-0.31989193,1.2526762,0.19748187,-0.25998402,-0.39047614,0.4074724,0.035827406,0.21623693,-0.3759854,0.131943,0.34723786,-0.23272032,-0.8935666,-0.70146275,0.20490336,0.50346464,-0.5111983,0.1408358,-0.49769324,0.62390304,-0.059320316,-0.24706459,-0.522949,0.028264899,-0.009279915,-0.2840341,0.4128083,0.27533355,-1.5221102,0.38999137,0.16185391,-0.22834465,-0.49488387,0.4095099,-0.5972504,0.94102263,-0.3521209,-0.021104468,0.39093673,-0.29402632,0.49679887,0.16943939,0.18274054,-0.17515159
0.48038962,-0.19656119,0.6356219,-0.22647086,-0.71398973,-0.06538465,-0.02714822,-0.26265872,0.3875262,0.07070205,-0.24153632,0.07336916,-0.25731653,-0.5330041,0.035516296,0.19208366,0.24178797,-0.12870824,0.40214056,-0.4335004,0.44005027,0.015680615,0.30849648,-0.21341613,1.4211296,0.08707909,0.46510276,-0.25910962,-0.4270404,0.3019315,0.2621696,-1.179431,0.37347692,-0.7250753,0.041064046,0.15606055,-0.42294335,-0.043560475,-1.0368173,-0.79184115,0.30332783,0.2077665,-0.1402304,-0.51647604,0.45218265,0.42282963,-0.43029955,0.4116711,0.09675756,-0.9562229,0.17086169,-0.13470754,0.31059805,0.37227008,-0.57275397,0.48943913,0.32052043,0.6514335,0.08861134,0.81352526,0.7335889,-0.02964526,-0.1051007,-0.114876986,-0.5204994,0.29027507,-0.36711827,0.12524037,-0.4046869,-0.14047396,0.029778369,-0.315143,0.23206653,-0.027892146,-0.32381788,-0.89943343,0.005064264,-0.37727416,-0.3318959,-1.1338599,0.003929101,0.19422968,1.1309884,0.7197977,-0.6325623,0.0751782,0.96866983,0.04563128,-0.21422288,0.3607623,-0.18444213,0.079805486,-0.27577594,0.2881606,-0.56399363,-0.46808568,0.39195788,-0.27562279,-0.34021083,1.1386402,-0.14569966,-0.1931619,-0.03638008,0.50762016,0.38075644,-0.26684564,0.15379854,0.11352798,0.2615507,0.51886064,0.24785101,1.1608577,-0.07515378,-0.7239219,0.52928865,-0.12972102,-0.32859245,-0.5003418,0.38215894,-0.74471194,0.3977651,-1.5058699,-0.02167787,-0.29448038,0.16071956,-0.14869457,-0.093869664,-0.7649227,-0.1679539,-1.476686,0.8291086,0.07618686,0.26010436,0.48428363,-0.64862466,-0.7526279,0.6192596,-0.1520404,-0.052609805,0.58426297,0.6146555,0.41370273,-0.08838578,-0.17130205,0.24519494
-0.59902483,0.2708372,0.4707964,0.13132524,-0.7230974,-0.19741957,0.3318562,0.4858644,0.26974615,-0.97871554,0.13978113,0.45320174,0.18792424,-0.80177057,0.11556599,-0.049180266,-0.44944826,0.27936605,0.4987495,0.3549912,0.037073947,1.034217,-0.11089203,0.05937409,0.63747174,-0.32390025,0.6349035,-0.3381843,1.3570398,0.35945785,-0.09792375,-1.1079233,0.4474172,0.15067577,0.5732674,-0.46404675,-0.8035552,0.1459021,-0.8365582,-0.73488647,0.37931716,0.38605675,0.031812437,0.08897334,1.0467198,0.44714114,0.24122098,-0.3243697,0.800882,0.5850473,-0.4363969,-0.11927605,-0.42386597,-0.19718152,-0.16116515,0.26634836,-0.04978002,1.5610867,-0.55198216,-0.5626178,-0.1686297,-0.09224415,1.0938636,0.6421264,-0.78239244,0.033943392,-0.5215739,0.070235565,0.14568232,-0.1943481,0.591953,-0.23655185,0.4699076,0.39962074,-0.69651586,-0.5134754,-0.11782116,-1.0345472,0.3833763,-0.8927587,-0.35464627,0.32974532,0.052613735,1.259476,-0.38357165,-0.87923884,1.5707498,-0.6389547,0.4605363,0.1486494,0.079883784,-0.28859645,-0.217918,1.4171275,-0.3286099,-0.9259233,0.37185198,0.18656562,-0.098872736,1.0275997,-0.58451104,-1.1755755,0.81049544,-1.0795816,0.6100356,-0.28510773,-0.38655022,0.71191037,-0.41458926,0.56787115,-0.051628757,0.6574239,-0.010186929,-1.2071136,-0.7763253,-0.008557866,0.54269266,0.40585637,0.18772781,-0.70768625,0.007147451,-0.2555526,-0.41477516,-0.64799094,0.2129206,-0.10468292,0.48247328,-0.37850994,-0.3021598,-1.7206608,-0.5540478,0.28963152,0.20059511,0.3570826,0.24521355,0.021225702,0.09040589,-1.3399487,-0.8121065,-0.8015154,0.46496314,-0.028497659,-0.0781889,0.62818706,-0.13096139
0.031509787,-0.60594445,-0.35025167,0.17037356,0.04153818,-0.213485,-0.098857515,-0.11478567,-0.17195252,0.04802279,0.048517194,-0.69308925,-0.13693544,-0.29705346,0.38192,-0.19745646,0.11227807,0.13514732,0.24795593,0.07156761,0.041981153,0.1434868,0.041404944,0.31348613,-0.46081984,-0.04096235,0.0028033685,-0.25865954,-0.20099431,-0.06744041,-0.1384947,-0.7104745,0.65280545,-0.6672412,-0.067975335,-0.27948797,0.57892495,0.020096466,0.08508769,-0.9637002,0.103705294,0.39770603,-0.08305018,-0.29330072,0.17804563,-0.017108332,-0.0842554,-1.1319301,-0.3940722,0.013752054,-0.42875272,0.13691853,0.10385473,0.19791551,-0.58900476,0.36267468,0.21611309,0.5671657,-0.2990089,0.19528674,0.44458997,0.104990765,0.15775836,-0.002990149,-0.43594557,0.2409868,-0.8001649,-0.0023385957,-0.4178444,0.49878708,0.024676416,-0.41201395,-0.18326627,-0.05737772,0.077135004,-1.014817,-0.18853115,-0.09758403,-0.3649715,0.14328046,0.044522643,0.17623201,0.068776146,0.50289166,-0.18410188,-0.31815726,0.75634056,-0.40034708,-0.19274913,0.35462165,-0.37656903,0.10483929,-0.07068041,0.34522387,-0.47522286,-0.4749342,0.17177632,0.23683982,0.3514468,1.1782553,0.23830913,-0.7918642,0.25085038,0.4124127,-0.5954794,-0.12757413,-0.24362081,0.5855019,-0.19054255,-0.48066118,-0.009411051,-0.104607284,0.4595824,-0.8529548,0.37511557,-1.411465,-0.06817657,-0.013509184,-0.12066481,-0.42411634,-0.26802775,0.31402758,0.036914833,-0.636974,0.11429004,0.13974927,0.5192863,0.5276368,-0.019268356,-1.1878052,0.17228532,0.14273697,-0.36775312,0.33942795,0.6048739,-0.10779025,0.4536981,-0.45348692,-0.07977556,0.3357326,-0.38043326,-0.078533866,-0.17800698,-0.30496943,-0.14988124
0.06789969,-0.39794207,-0.16820514,0.21958303,0.25751197,-0.8891558,-0.1180693,-0.8880552,0.023569923,-0.18034169,-0.17253326,-0.65451825,0.11876814,-0.46278238,-0.013252854,-0.17985338,0.025612826,-0.007977799,-0.120299906,0.4097005,0.21489559,-0.022696177,0.043096293,0.20434682,0.47459555,-0.23026527,0.04718454,0.11925635,0.17827012,-0.03020607,0.18366486,-0.33194306,-0.22963431,-0.17191696,0.26850414,0.41854882,-0.028292172,0.25907683,0.10151012,-0.74022603,0.14889601,0.40363064,-0.06329074,0.2107416,0.21756002,0.3585918,0.05332914,0.1258932,0.059234306,0.3097883,0.3338133,-0.14250834,-0.09288886,-0.0348731,-0.15574948,-0.11958825,-0.3794325,0.34769893,0.5134865,-0.24148272,-0.13095032,-0.4724387,0.11258473,0.00032619387,-0.5086996,0.2446416,0.12158392,0.18979037,0.2373172,-0.08284247,-0.25441396,-0.040927283,0.36306462,-0.37784824,-0.7588606,-0.31930077,-0.20530462,-0.2022218,0.062577054,-0.63151324,-1.0550361,0.5640597,0.08529188,0.9114382,-0.18405594,-0.6277647,0.829718,-0.78293616,0.18829276,0.18416062,0.4518195,-0.063973494,0.06993603,0.3874865,-0.50231713,-0.397878,0.26197913,-0.19005658,0.15099546,0.9027498,-0.15966278,-0.048899665,0.87019706,-0.421577,0.76663905,0.3674541,0.27921343,0.04721789,-0.027116185,-0.17388053,-0.23793647,0.5641265,-0.15656617,-1.1412424,-0.18349738,0.30727085,0.12685823,0.55533767,0.2797088,-0.15525126,-0.061868653,-0.12528946,-0.2787451,-0.13292304,0.068969116,0.46811017,-0.14682361,-0.19230558,0.14572136,-1.4369683,-0.23160544,0.57696694,0.26326948,0.08512877,0.22497977,-0.5218258,0.0070200264,-0.48058677,0.32136008,-0.3874899,0.49051917,-0.38921162,0.34227228,0.52916163,0.2002187
0.02113996,-0.69280124,-0.2726882,0.21447673,-0.25362334,-0.34378234,0.21426423,0.041598883,-0.24155478,-0.0073085614,0.052977107,0.1517107,0.24254557,0.56423354,-0.32541883,0.18729053,-0.14731476,0.33370674,-0.18379794,0.20217066,0.4521272,0.5503762,-0.21144933,0.33337447,0.6930227,-0.21820426,0.51057154,-0.4671738,-0.6519947,-0.5638117,-0.24155691,-0.97461814,-0.23229226,-0.021149356,0.32990953,-0.11884323,-0.42665076,0.0141675025,0.13685995,-0.5378247,-0.32231125,0.4759989,-0.64814234,-0.55655175,-0.060591366,-0.22233216,0.40679568,-0.06135243,-0.5855341,0.7161437,-0.6315527,0.3311041,0.028071664,-0.5703896,-0.623375,0.032381598,-0.371195,0.99680185,-0.20303395,0.8287665,-0.7825373,-0.5888004,-0.18475682,-0.061483547,-0.9411192,0.4918605,-0.7811225,0.20194112,-0.5761034,-0.19317362,-0.33416647,-0.23325062,0.19832376,-0.40008238,-0.7917587,-0.8728392,-0.6911192,-0.47022718,-0.6005289,-0.38451338,0.045910195,-0.1646435,0.48922002,0.6049797,-0.803975,-0.25623804,1.4042914,0.22996683,-0.10881518,-0.29786152,-0.17062359,-0.123830914,0.23567452,0.3329523,-0.77703017,-0.24439263,0.1294593,-0.027024869,0.1201378,1.1506858,0.12867883,0.14699712,0.26690763,-0.807614,0.16226184,-0.22790393,-0.050737616,-0.034757853,-0.35412085,-0.26913574,0.9244043,0.20046902,-0.123461545,-0.53871876,0.4038521,-0.6141599,-0.57493454,-0.22732016,-0.3804849,-0.3733044,-0.49748868,-0.034938082,0.1502598,-0.86924195,-0.51662403,0.23773879,-0.058875456,-0.32799453,0.055546436,-1.5963215,0.710039,0.024304591,-0.035773396,0.44509783,0.73809063,-0.34496355,0.9819555,-0.41433758,-0.013813805,-0.06734462,0.2777832,-0.122415625,-0.27687824,-0.101712376,-0.11404157
0.093247935,-0.67963403,-0.7361167,0.17157191,0.13243635,-0.8021033,-0.516888,-0.57964265,-0.391199,0.0028170645,-0.0994734,-0.29344088,0.23030807,-0.30589148,0.31763482,0.22816625,-0.06554917,0.32389086,-0.008754209,0.7998007,-0.030211993,-0.08738138,-0.21911313,0.048243742,0.8005417,-0.24597886,-0.39971226,-0.060453627,-0.055062406,0.054053627,0.0630518,-0.989386,-0.19341755,-0.2558626,-0.31310186,0.22923599,0.21497123,0.32509422,0.48937836,-0.59166366,0.22500321,0.598802,0.06966043,0.28075936,0.102646396,-0.13336253,-0.06477837,-0.00092607737,-0.24644552,0.30910528,-0.34699473,0.23612584,-0.21536088,-0.19795276,0.106090724,0.08976135,-0.03798859,0.45238835,0.3717355,-0.037073437,0.13547455,0.21051587,-0.42479327,0.25526392,-0.9913857,0.11524814,-0.84247655,0.08803022,0.10847375,-0.040754437,-0.22842738,-0.08953233,0.5527998,-0.4580685,-0.5752043,-0.8778631,-0.22166027,-0.56566423,-0.2862161,-0.06750825,-0.3009534,0.3189144,0.44999176,1.1326107,0.13866465,-0.6525794,1.0921425,-0.6419375,0.48688075,0.7854369,-0.01393307,0.23853298,-0.1361491,-0.20804223,-1.0716052,-0.040568158,0.23364118,-0.024048615,-0.0023425724,1.7266686,0.077094905,0.061923105,0.24496776,-0.48317614,0.21848959,0.061860256,-0.2896746,-0.03748642,-0.14611633,-0.499707,-0.37054017,0.42704913,-0.12070264,-1.1824334,-0.50087106,-0.07634845,-0.2752214,0.5881077,0.31634933,-0.20499256,-0.026673969,0.13180932,-0.2677314,-0.49226,0.049374964,-0.5477282,0.44462422,0.013027236,0.16448501,-1.3039869,0.07292007,0.41487893,-0.22477531,0.052459896,0.82202476,-0.558747,-0.03621317,-0.4801711,-0.4255335,-0.3891157,-0.21551833,0.024871897,-0.039775956,1.0525355,0.051847044
0.7897053,-0.6436765,-0.40723747,-0.33027312,-0.5717463,-0.19901973,-0.19627525,-0.42900693,0.17378956,-0.35482955,-0.21633825,-0.73081136,-0.08113549,0.05422627,-0.03897556,-0.38514215,0.69652504,0.41473448,0.52625614,-0.075771354,-0.59656954,-0.28173038,0.4259303,0.14965315,0.048951313,-0.19493137,-0.23764938,-0.18947455,-0.39180434,-0.13211623,0.33752966,-1.3951944,0.39512193,0.71541816,-0.69128156,0.106377006,0.22063245,0.20202404,-0.18013175,-0.1303234,0.29345497,0.89652646,0.53195864,-0.2474508,0.26876137,-0.005311072,0.33660376,-0.87268776,0.01669865,-0.01988741,-0.044283032,0.12216413,0.3485008,-0.65016586,0.2893695,0.047820523,0.36877286,0.4054066,-0.23128596,0.088590905,0.7382922,0.049781054,0.056089073,-0.26604015,0.36173207,0.04610706,-0.008391548,-0.10180451,0.028038554,-0.39759818,0.27909276,-0.16377538,0.082310855,0.22665295,-0.29924142,-0.9514193,-0.589938,-0.6058515,-0.11343997,0.44802502,-0.4325207,0.7663124,0.59104204,0.8038484,0.07934776,-0.14870049,1.2641395,0.007535088,0.4858897,0.43203902,-0.12703453,0.243547,0.22109954,0.7818969,-1.8005375,-0.7475134,0.036959738,0.14538836,0.04169005,0.7321552,-0.03622116,-0.21365482,0.6520269,0.21777934,-0.24473391,-1.0173571,-0.2001901,0.20349115,0.30279073,0.24079421,0.46672273,-0.15406637,0.5916289,-0.5295729,-0.18261543,-0.19162937,0.3199968,-0.5493102,-0.06647452,-0.8765335,1.0006498,-0.51182526,0.027711825,-0.805672,-0.20880567,-0.28294778,0.11951372,0.0635835,0.23616834,-1.5459843,0.5491053,-0.15710118,-0.36198166,-0.5235598,0.14913385,-0.22964635,1.7649276,0.2238751,-0.40918234,0.3013516,-0.15906148,0.36446565,0.521167,0.18773666,-0.037528392
0.27986062,-0.58700156,-0.29839584,-0.6153899,0.11625959,-0.56245446,-0.5702293,-0.57627565,0.49121845,-0.19786301,-0.011568999,0.13852158,0.09978127,0.17815514,-0.061129898,-0.2591671,-0.27695882,0.073969655,-0.21398278,0.43472797,-0.04080521,0.5244688,0.35034946,-0.34011182,0.7818363,-0.040160425,0.22476414,0.18170227,-0.0039752275,-0.51546836,-0.6234947,-1.3463042,-0.0272457,-0.68481696,-0.018989,0.004482534,-0.86458564,0.124717385,-0.4288721,-0.66517556,0.32928506,0.68617004,-0.6225479,-0.8583106,-0.45175192,-0.07730466,-0.29097307,-0.110201165,-0.5618943,-0.1636625,-0.12040447,0.3980525,0.4561316,-0.21214825,-0.33828852,0.29223728,0.2551829,-0.12180739,0.17368993,-0.2609466,-0.63660944,0.18427409,-0.3762319,-0.37196696,-1.0126178,0.35121733,-0.6880829,0.29899436,0.054216232,0.42528105,0.055987544,-0.057386734,0.70002645,-0.79876876,-0.8337436,-1.2736496,0.37565553,-0.20796522,-0.098218866,0.18633363,-0.30872577,0.6006245,0.55056536,0.79566145,-0.08424081,-0.26302606,0.8432481,-0.113370515,0.23245439,0.52406937,-0.09713091,0.062992476,0.23005615,-0.48598424,-1.0253819,0.5721265,-0.21269637,-0.08895691,-0.049579144,1.4800453,-0.21482778,-0.9032708,0.5666056,-0.0052721277,0.2892934,0.24809948,0.033561304,0.17960697,0.43398833,0.0058585703,0.44577911,1.5615389,-0.51935476,-0.36579448,-0.21503021,-0.061500534,-0.12924659,-0.24611598,0.322034,-0.07283255,0.19928694,-0.1349111,-0.39329654,-0.48977947,-0.03533999,0.4242033,-0.23100334,-0.03010735,0.031459976,-2.2768168,-0.1557495,0.82862407,0.11200855,0.34430334,0.24507181,-0.8075912,0.07124873,-0.73757416,-0.11472372,0.2387915,-0.08203286,0.18843943,-0.53641975,0.15320194,-0.098025024
-0.025769942,0.064151496,-0.51841486,0.034388393,-0.6751858,-0.35704774,0.38059384,-0.17121883,0.60848516,0.11062724,-0.640079,-0.32872754,-0.8532115,-0.25864094,-0.47337863,-0.44293553,0.12199108,0.47256458,-0.42866844,-0.43886477,0.0038397866,-0.04874285,-0.040507346,0.07606056,0.9070019,-0.06591114,-0.15443987,-0.09007552,-0.024910491,-0.3143995,-0.34327486,-0.29895198,0.18075445,0.22835436,-0.77872777,-0.3276488,0.17136101,-0.61983055,-0.0407118,-0.6488976,-0.36822355,0.52634346,-0.087594606,0.7428653,0.9248229,0.6697261,0.54868394,-0.12563446,-0.534192,-0.020418312,0.13253057,-0.4743261,0.23064429,0.16007133,0.62737304,0.2072559,0.31027833,1.3642257,-0.7920886,0.041961525,0.06564472,-0.04130744,0.22381967,-0.25123355,-0.4891036,0.095911175,-0.14521264,0.21941574,0.6427488,-0.111179754,0.5600165,-0.1995145,0.35529375,-0.8270884,-0.5827536,0.13655119,0.25214073,-0.44824752,-0.20912802,-0.10853786,-0.29163212,0.05264161,0.20824654,1.0223947,-0.59807247,-0.73967713,1.7701578,-0.09379517,0.2038846,-0.3229755,-0.34620866,-0.7600083,-0.09613182,0.35918245,-0.63636166,-0.22698498,0.5540011,0.13623816,-0.17443928,0.6824156,-1.1074715,-0.12010038,0.44457936,-0.10736709,0.3267966,0.19230396,0.72795033,-0.39150906,0.23418225,-0.18408133,-0.5755605,1.0150847,-0.19349861,-1.0570807,-0.025086831,-0.12629524,-0.0030165017,0.34823078,-0.09548775,-0.3981413,0.57648104,-0.43675983,0.21935497,-0.13987143,-0.6108803,0.082392104,-0.16531196,-0.8178649,0.35610706,-2.0347629,0.23348647,-0.40525576,0.92286706,0.4963661,0.62425697,-0.10547741,0.1477939,-0.3476823,-0.18285501,-0.3541032,-0.11821203,-0.07602603,-0.5879933,1.2789675,-0.062246736
